Temporal Verification of Programs via First-Order Fixpoint Logic.	Naoki Kobayashi 0001,Takeshi Nishikawa,Atsushi Igarashi,Hiroshi Unno 0001	10.1007/978-3-030-32304-2_20
Revisiting Polyhedral Analysis for Hybrid Systems.	Anna Becchi,Enea Zaffanella	10.1007/978-3-030-32304-2_10
Multiphase-Linear Ranking Functions and Their Relation to Recurrent Sets.	Amir M. Ben-Amram,Jesús J. Doménech,Samir Genaim	10.1007/978-3-030-32304-2_22
Abstract Interpretation of Indexed Grammars.	Marco Campion,Mila Dalla Preda,Roberto Giacobazzi	10.1007/978-3-030-32304-2_7
Syntactic and Semantic Soundness of Structural Dataflow Analysis.	Patrick Cousot	10.1007/978-3-030-32304-2_6
Abstract Semantic Dependency.	Patrick Cousot	10.1007/978-3-030-32304-2_19
Analysis of Software Patches Using Numerical Abstract Interpretation.	David Delmas,Antoine Miné	10.1007/978-3-030-32304-2_12
Responsibility Analysis by Abstract Interpretation.	Chaoqiang Deng,Patrick Cousot	10.1007/978-3-030-32304-2_18
On the Monniaux Problem in Abstract Interpretation.	Nathanaël Fijalkow,Engel Lefaucheux,Pierre Ohlmann,Joël Ouaknine,Amaury Pouly,James Worrell 0001	10.1007/978-3-030-32304-2_9
Language Inclusion Algorithms as Complete Abstract Interpretations.	Pierre Ganty,Francesco Ranzato,Pedro Valero 0001	10.1007/978-3-030-32304-2_8
Direct Manipulation for Imperative Programs.	Qinheping Hu,Roopsha Samanta,Rishabh Singh,Loris D&apos;Antoni	10.1007/978-3-030-32304-2_17
Fast and Precise Handling of Positive Weight Cycles for Field-Sensitive Pointer Analysis.	Yuxiang Lei,Yulei Sui	10.1007/978-3-030-32304-2_3
Analyzing Deep Neural Networks with Symbolic Propagation: Towards Higher Precision and Faster Verification.	Jianlin Li,Jiangchao Liu,Pengfei Yang,Liqian Chen,Xiaowei Huang 0001,Lijun Zhang 0001	10.1007/978-3-030-32304-2_15
Rethinking Static Analysis by Combining Discrete and Continuous Reasoning.	Mayur Naik	10.1007/978-3-030-32304-2_1
Sorcar: Property-Driven Algorithms for Learning Conjunctive Invariants.	Daniel Neider,Shambwaditya Saha,Pranav Garg 0001,P. Madhusudan	10.1007/978-3-030-32304-2_16
A Temporal Logic for Higher-Order Functional Programs.	Yuya Okuyama,Takeshi Tsukada,Naoki Kobayashi 0001	10.1007/978-3-030-32304-2_21
Robustness Verification of Support Vector Machines.	Francesco Ranzato,Marco Zanella	10.1007/978-3-030-32304-2_14
Static Analysis of Data Science Software.	Caterina Urban	10.1007/978-3-030-32304-2_2
A Change-Based Heuristic for Static Analysis with Policy Iteration.	Marcus Völker,Stefan Kowalewski	10.1007/978-3-030-32304-2_5
Per-Dereference Verification of Temporal Heap Safety via Adaptive Context-Sensitive Analysis.	Hua Yan,Shiping Chen 0001,Yulei Sui,Yueqian Zhang,Changwei Zou,Jingling Xue	10.1007/978-3-030-32304-2_4
Verifying Numerical Programs via Iterative Abstract Testing.	Banghu Yin,Liqian Chen,Jiangchao Liu,Ji Wang 0001,Patrick Cousot	10.1007/978-3-030-32304-2_13
An Efficient Parametric Linear Programming Solver and Application to Polyhedral Projection.	Hang Yu 0005,David Monniaux	10.1007/978-3-030-32304-2_11
Static Analysis - 26th International Symposium, SAS 2019, Porto, Portugal, October 8-11, 2019, Proceedings	Bor-Yuh Evan Chang	10.1007/978-3-030-32304-2
