Identifying Trends in Enterprise Data Protection Systems.	George Amvrosiadis,Medha Bhadkamkar	
Tiered Replication: A Cost-effective Alternative to Full Cluster Geo-replication.	Asaf Cidon,Robert Escriva,Sachin Katti,Mendel Rosenblum,Emin Gün Sirer	
Systematically Exploring the Behavior of Control Programs.	Jason Croft,Ratul Mahajan,Matthew Caesar 0001,Madan Musuvathi	
Hawk: Hybrid Datacenter Scheduling.	Pamela Delgado,Florin Dinu,Anne-Marie Kermarrec,Willy Zwaenepoel	
Slipstream: Automatic Interprocess Communication Optimization.	Will Dietz,Joshua Cranmer,Nathan Dautenhahn,Vikram S. Adve	
Log2: A Cost-Aware Logging Mechanism for Performance Diagnosis.	Rui Ding 0001,Hucheng Zhou,Jian-Guang Lou,Hongyu Zhang 0002,Qingwei Lin,Qiang Fu,Dongmei Zhang 0001,Tao Xie 0001	
Boosting GPU Virtualization Performance with Hybrid Shadow Page Tables.	Yaozu Dong,Mochi Xue,Xiao Zheng,Jiajun Wang,Zhengwei Qi,Haibing Guan	
Rubik: Unlocking the Power of Locality and End-point Flexibility in Cloud Scale Load Balancing.	Rohan Gandhi,Y. Charlie Hu,Cheng-Kok Koh,Hongqiang Harry Liu,Ming Zhang 0005	
Bistro: Scheduling Data-Parallel Jobs Against Live Production Systems.	Andrey Goder,Alexey Spiridonov,Yin Wang	
NightWatch: Integrating Lightweight and Transparent Cache Pollution Control into Dynamic Memory Allocation Systems.	Rentong Guo,Xiaofei Liao,Hai Jin 0001,Jianhui Yue,Guang Tan	
LPD: Low Power Display Mechanism for Mobile and Wearable Devices.	MyungJoo Ham,Inki Dae,Chanwoo Choi	
MetaSync: File Synchronization Across Multiple Untrusted Storage Services.	Seungyeop Han,Haichen Shen,Taesoo Kim,Arvind Krishnamurthy,Thomas E. Anderson,David Wetherall	
Callisto-RTS: Fine-Grain Parallel Loops.	Tim Harris 0001,Stefan Kaestle	
LAMA: Optimized Locality-aware Memory Allocation for Key-value Cache.	Xiameng Hu,Xiaolin Wang 0001,Yechen Li,Lan Zhou,Yingwei Luo,Chen Ding 0001,Song Jiang 0001,Zhenlin Wang	
WearDrive: Fast and Energy-Efficient Storage for Wearables.	Jian Huang 0006,Anirudh Badam,Ranveer Chandra,Edmund B. Nightingale	
Spartan: A Distributed Array Framework with Smart Tiling.	Chien-Chin Huang,Qi Chen 0009,Zhaoguo Wang,Russell Power,Jorge Ortiz 0001,Jinyang Li 0001,Zhen Xiao	
Shoal: Smart Allocation and Replication of Memory For Parallel Programs.	Stefan Kaestle,Reto Achermann,Timothy Roscoe,Tim Harris 0001	
SpanFS: A Scalable File System on Fast Storage Devices.	Junbin Kang,Benlong Zhang,Tianyu Wo,Weiren Yu,Lian Du,Shuai Ma 0001,Jinpeng Huai	
Mercury: Hybrid Centralized and Distributed Scheduling in Large Shared Clusters.	Konstantinos Karanasos,Sriram Rao,Carlo Curino,Chris Douglas,Kishore Chaliparambil,Giovanni Matteo Fumarola,Solom Heddaya,Raghu Ramakrishnan,Sarvesh Sakalanaga	
Request-Oriented Durable Write Caching for Application Performance.	Sangwook Kim,Hwanju Kim,Sang-Hoon Kim,Joonwon Lee,Jinkyu Jeong	
FloSIS: A Highly Scalable Network Flow Capture System for Fast Retrieval and Storage Efficiency.	Jihyung Lee,Sungryoul Lee,Junghee Lee,Yung Yi,KyoungSoo Park	
