Model-View-Update-Communicate: Session Types Meet the Elm Architecture.	Simon Fowler 0001	10.4230/LIPICS.ECOOP.2020.14
Sound Regular Corecursion in coFJ.	Davide Ancona,Pietro Barbieri,Francesco Dagnino,Elena Zucca	10.4230/LIPICS.ECOOP.2020.1
A Big Step from Finite to Infinite Computations (SCICO Journal-first).	Davide Ancona,Francesco Dagnino,Jurriaan Rot,Elena Zucca	10.4230/LIPICS.ECOOP.2020.32
Flow-Sensitive Type-Based Heap Cloning.	Mohamad Barbar,Yulei Sui,Shiping Chen 0001	10.4230/LIPICS.ECOOP.2020.24
Owicki-Gries Reasoning for C11 RAR.	Sadegh Dalvandi,Simon Doherty,Brijesh Dongol,Heike Wehrheim	10.4230/LIPICS.ECOOP.2020.11
Don&apos;t Panic! Better, Fewer, Syntax Errors for LR Parsers.	Lukas Diekmann,Laurence Tratt	10.4230/LIPICS.ECOOP.2020.6
Putting Randomized Compiler Testing into Production (Experience Report).	Alastair F. Donaldson,Hugues Evrard,Paul Thomson	10.4230/LIPICS.ECOOP.2020.22
Reference Mutability for DOT.	Vlastimil Dort,Ondrej Lhoták	10.4230/LIPICS.ECOOP.2020.18
Safe, Flexible Aliasing with Deferred Borrows.	Chris Fallin	10.4230/LIPICS.ECOOP.2020.30
Static Race Detection and Mutex Safety and Liveness for Go Programs.	Julia Gabet,Nobuko Yoshida	10.4230/LIPICS.ECOOP.2020.4
Designing with Static Capabilities and Effects: Use, Mention, and Invariants (Pearl).	Colin S. Gordon	10.4230/LIPICS.ECOOP.2020.10
Lifting Sequential Effects to Control Operators.	Colin S. Gordon	10.4230/LIPICS.ECOOP.2020.23
A Type-Directed Operational Semantics For a Calculus with a Merge Operator.	Xuejing Huang,Bruno C. d. S. Oliveira	10.4230/LIPICS.ECOOP.2020.26
Multiparty Session Programming With Global Protocol Combinators.	Keigo Imai,Rumyana Neykova,Nobuko Yoshida,Shoji Yuen	10.4230/LIPICS.ECOOP.2020.9
Static Analysis of Shape in TensorFlow Programs.	Sifis Lagouvardos,Julian Dolby,Neville Grech,Anastasios Antoniadis,Yannis Smaragdakis	10.4230/LIPICS.ECOOP.2020.15
K-LLVM: A Relatively Complete Semantics of LLVM IR.	Liyi Li,Elsa L. Gunter	10.4230/LIPICS.ECOOP.2020.7
Test-Case Reduction via Test-Case Generation: Insights from the Hypothesis Reducer (Tool Insights Paper).	David Maciver,Alastair F. Donaldson	10.4230/LIPICS.ECOOP.2020.13
A Semantics for the Essence of React.	Magnus Madsen,Ondrej Lhoták,Frank Tip	10.4230/LIPICS.ECOOP.2020.12
Reconciling Event Structures with Modern Multiprocessors.	Evgenii Moiseenko,Anton Podkopaev,Ori Lahav,Orestis Melkonian,Viktor Vafeiadis	10.4230/LIPICS.ECOOP.2020.5
Static Type Analysis by Abstract Interpretation of Python Programs.	Raphaël Monat,Abdelraouf Ouadjaout,Antoine Miné	10.4230/LIPICS.ECOOP.2020.17
A Framework for Resource Dependent EDSLs in a Dependently Typed Language (Pearl).	Jan de Muijnck-Hughes,Edwin C. Brady,Wim Vanderbauwhede	10.4230/LIPICS.ECOOP.2020.20
Value Partitioning: A Lightweight Approach to Relational Static Analysis for JavaScript.	Benjamin Barslev Nielsen,Anders Møller	10.4230/LIPICS.ECOOP.2020.16
Blame for Null.	Abel Nieto,Marianna Rapoport,Gregor Richards,Ondrej Lhoták	10.4230/LIPICS.ECOOP.2020.3
Scala with Explicit Nulls.	Abel Nieto,Yaoyu Zhao,Ondrej Lhoták,Angela Chang,Justin Pu	10.4230/LIPICS.ECOOP.2020.25
The Duality of Subtyping.	Bruno C. d. S. Oliveira,Shaobo Cui 0002,Baber Rehman	10.4230/LIPICS.ECOOP.2020.29
Perfect Is the Enemy of Good: Best-Effort Program Synthesis.	Hila Peleg,Nadia Polikarpova	10.4230/LIPICS.ECOOP.2020.2
A Trusted Infrastructure for Symbolic Analysis of Event-Driven Web Applications.	Gabriela Sampaio,José Fragoso Santos,Petar Maksimovic,Philippa Gardner	10.4230/LIPICS.ECOOP.2020.28
Reshape Your Layouts, Not Your Programs: A Safe Language Extension for Better Cache Locality (SCICO Journal-first).	Alexandros Tasos,Juliana Franco,Sophia Drossopoulou,Tobias Wrigstad,Susan Eisenbach	10.4230/LIPICS.ECOOP.2020.31
Abstracting Gradual References (SCICO Journal-first).	Matías Toro,Éric Tanter	10.4230/LIPICS.ECOOP.2020.33
Space-Efficient Gradual Typing in Coercion-Passing Style.	Yuya Tsuda,Atsushi Igarashi,Tomoya Tabuchi	10.4230/LIPICS.ECOOP.2020.8
Tackling the Awkward Squad for Reactive Programming: The Actor-Reactor Model.	Sam Van den Vonder,Thierry Renaux,Bjarno Oeyen,Joeri De Koster,Wolfgang De Meuter	10.4230/LIPICS.ECOOP.2020.19
Front Matter, Table of Contents, Preface, Conference Organization.		10.4230/LIPICS.ECOOP.2020.0
Row and Bounded Polymorphism via Disjoint Polymorphism.	Ningning Xie,Bruno C. d. S. Oliveira,Xuan Bi,Tom Schrijvers	10.4230/LIPICS.ECOOP.2020.27
Data Consistency in Transactional Storage Systems: A Centralised Semantics.	Shale Xiong,Andrea Cerone,Azalea Raad,Philippa Gardner	10.4230/LIPICS.ECOOP.2020.21
34th European Conference on Object-Oriented Programming, ECOOP 2020, November 15-17, 2020, Berlin, Germany (Virtual Conference).	Robert Hirschfeld,Tobias Pape	
