Approximating warps with intra-warp operand value similarity.	Daniel Wong 0001,Nam Sung Kim,Murali Annavaram	10.1109/HPCA.2016.7446063
Selective GPU caches to eliminate CPU-GPU HW cache coherence.	Neha Agarwal,David W. Nellans,Eiman Ebrahimi,Thomas F. Wenisch,John Danskin,Stephen W. Keckler	10.1109/HPCA.2016.7446089
Modeling cache performance beyond LRU.	Nathan Beckmann,Daniel Sánchez 0003	10.1109/HPCA.2016.7446067
Memristive Boltzmann machine: A hardware accelerator for combinatorial optimization and deep learning.	Mahdi Nazm Bojnordi,Engin Ipek	10.1109/HPCA.2016.7446049
Low-Cost Inter-Linked Subarrays (LISA): Enabling fast inter-subarray data movement in DRAM.	Kevin K. Chang,Prashant J. Nair,Donghyuk Lee,Saugata Ghose,Moinuddin K. Qureshi,Onur Mutlu	10.1109/HPCA.2016.7446095
A low power software-defined-radio baseband processor for the Internet of Things.	Yajing Chen,Shengshuo Lu,Hun-Seok Kim,David T. Blaauw,Ronald G. Dreslinski,Trevor N. Mudge	10.1109/HPCA.2016.7446052
Efficient GPU hardware transactional memory through early conflict resolution.	Sui Chen,Lu Peng 0001	10.1109/HPCA.2016.7446071
SLaC: Stage laser control for a flattened butterfly network.	Yigit Demir,Nikos Hardavellas	10.1109/HPCA.2016.7446075
Venice: Exploring server architectures for effective resource sharing.	Jianbo Dong,Rui Hou 0001,Michael C. Huang 0001,Tao Jiang 0010,Boyan Zhao,Sally A. McKee,Haibin Wang,Xiaosong Cui,Lixin Zhang 0002	10.1109/HPCA.2016.7446090
Atomic persistence for SCM with a non-intrusive backend controller.	Kshitij A. Doshi,Ellis Giles,Peter J. Varman	10.1109/HPCA.2016.7446055
SCsafe: Logging sequential consistency violations continuously and precisely.	Yuelu Duan,David A. Koufaty,Josep Torrellas	10.1109/HPCA.2016.7446069
Symbiotic job scheduling on the IBM POWER8.	Josué Feliu,Stijn Eyerman,Julio Sahuquillo,Salvador Petit	10.1109/HPCA.2016.7446103
Lattice priority scheduling: Low-overhead timing-channel protection for a shared memory controller.	Andrew Ferraiuolo,Yao Wang 0008,Danfeng Zhang,Andrew C. Myers,G. Edward Suh	10.1109/HPCA.2016.7446080
HRL: Efficient and flexible reconfigurable logic for near-data processing.	Mingyu Gao 0001,Christos Kozyrakis	10.1109/HPCA.2016.7446059
Improving smartphone user experience by balancing performance and energy with probabilistic QoS guarantee.	Benjamin Gaudette,Carole-Jean Wu,Sarma B. K. Vrudhula	10.1109/HPCA.2016.7446053
ScalCore: Designing a core for voltage scalability.	Bhargava Gopireddy,Choungki Song,Josep Torrellas,Nam Sung Kim,Aditya Agrawal,Asit K. Mishra	10.1109/HPCA.2016.7446104
Mobile CPU&apos;s rise to power: Quantifying the impact of generational mobile CPU design trends on performance, energy, and user satisfaction.	Matthew Halpern,Yuhao Zhu 0001,Vijay Janapa Reddi	10.1109/HPCA.2016.7446054
ChargeCache: Reducing DRAM latency by exploiting row access locality.	Hasan Hassan,Gennady Pekhimenko,Nandita Vijaykumar,Vivek Seshadri,Donghyuk Lee,Oguz Ergin,Onur Mutlu	10.1109/HPCA.2016.7446096
LiveSim: Going live with microarchitecture simulation.	Sina Hassani,Gabriel Southern,Jose Renau	10.1109/HPCA.2016.7446098
Cache QoS: From concept to reality in the Intel® Xeon® processor E5-2600 v3 product family.	Andrew Herdrich,Edwin Verplanke,Priya Autee,Ramesh Illikkal,Chris Gianos,Ronak Singhal,Ravi R. Iyer 0001	10.1109/HPCA.2016.7446102
A market approach for handling power emergencies in multi-tenant data center.	Mohammad A. Islam 0001,Xiaoqi Ren,Shaolei Ren,Adam Wierman,Xiaorui Wang	10.1109/HPCA.2016.7446084
