Fine-grained consistency for geo-replicated systems.	Cheng Li 0001,Nuno M. Preguiça,Rodrigo Rodrigues 0001	
CGraph: A Correlations-aware Approach for Efficient Concurrent Iterative Graph Processing.	Yu Zhang 0027,Xiaofei Liao,Hai Jin 0001,Lin Gu 0002,Ligang He,Bingsheng He,Haikun Liu	
Remote regions: a simple abstraction for remote memory.	Marcos K. Aguilera,Nadav Amit,Irina Calciu,Xavier Deguillard,Jayneel Gandhi,Stanko Novakovic,Arun Ramanathan,Pratap Subrahmanyam,Lalith Suresh,Kiran Tati,Rajesh Venkatasubramanian,Michael Wei	
SAND: Towards High-Performance Serverless Computing.	Istemi Ekin Akkus,Ruichuan Chen,Ivica Rimac,Manuel Stein,Klaus Satzke,Andre Beck,Paarijaat Aditya,Volker Hilt	
Can&apos;t We All Get Along? Redesigning Protection Storage for Modern Workloads.	Yamini Allu,Fred Douglis,Mahesh Kamat,Ramya Prabhakar,Philip Shilane,Rahul Ugale	
The Design and Implementation of Hyperupcalls.	Nadav Amit,Michael Wei	
On the diversity of cluster workloads and its impact on research results.	George Amvrosiadis,Jun Woo Park,Gregory R. Ganger,Garth A. Gibson,Elisabeth Baseman,Nathan DeBardeleben	
Don&apos;t share, Don&apos;t lock: Large-scale Software Connection Tracking with Krononat.	Fabien André,Stéphane Gouache,Nicolas Le Scouarnec,Antoine Monsifrot	
Getting to the Root of Concurrent Binary Search Tree Performance.	Maya Arbel-Raviv,Trevor Brown 0001,Adam Morrison 0001	
DSAC: Effective Static Analysis of Sleep-in-Atomic-Context Bugs in Kernel Modules.	Jia-Ju Bai,Yu-Ping Wang 0001,Julia Lawall,Shi-Min Hu 0001	
Putting the &quot;Micro&quot; Back in Microservice.	Sol Boucher,Anuj Kalia,David G. Andersen,Michael Kaminsky	
The Battle of the Schedulers: FreeBSD ULE vs. Linux CFS.	Justinien Bouron,Sebastien Chevalley,Baptiste Lepers,Willy Zwaenepoel,Redha Gouicem,Julia Lawall,Gilles Muller,Julien Sopena	
Towards Better Understanding of Black-box Auto-Tuning: A Comparative Analysis for Storage Systems.	Zhen Cao,Vasily Tarasov,Sachin Tiwari,Erez Zadok	
Soteria: Automated IoT Safety and Security Analysis.	Z. Berkay Celik,Patrick D. McDaniel,Gang Tan	
DynaMix: Dynamic Mobile Device Integration for Efficient Cross-device Resource Sharing.	Dongju Chae,Joonsung Kim,Gwangmu Lee,Hanjun Kim 0001,Kyung-Ah Chang,Hyogun Lee,Jangwoo Kim	
HashKV: Enabling Efficient Updates in KV Storage via Hashing.	Helen H. W. Chan,Yongkun Li 0001,Patrick P. C. Lee,Yinlong Xu	
Locality-Aware Software Throttling for Sparse Matrix Operation on GPUs.	Yan-Hao Chen,Ari B. Hayes,Chi Zhang 0041,Timothy Salmon,Eddy Z. Zhang	
Applying Hardware Transactional Memory for Concurrency-Bug Failure Recovery in Production Runs.	Yuxi Chen,Shu Wang,Shan Lu 0001,Karthikeyan Sankaralingam	
Virtualizing Energy Storage Management Using RAIBA.	Tzi-cker Chiueh,Mao-Cheng Huang,Kai-Cheung Juang,Shih-Hao Liang,Welkin Ling	
Log-Free Concurrent Data Structures.	Tudor David,Aleksandar Dragojevic,Rachid Guerraoui,Igor Zablotchi	
RAFI: Risk-Aware Failure Identification to Improve the RAS in Erasure-coded Data Centers.	Juntao Fang,Shenggang Wan,Xubin He	
Placement of Virtual Containers on NUMA systems: A Practical and Comprehensive Model.	Justin R. Funston,Maxime Lorrillere,Alexandra Fedorova,Baptiste Lepers,David Vengerov,Jean-Pierre Lozi,Vivien Quéma	
ClickNF: a Modular Stack for Custom Network Functions.	Massimo Gallo,Rafael P. Laufer	
AIQL: Enabling Efficient Attack Investigation from System Monitoring Data.	Peng Gao 0008,Xusheng Xiao,Zhichun Li,Fengyuan Xu,Sanjeev R. Kulkarni,Prateek Mittal	
HeavyKeeper: An Accurate Algorithm for Finding Top-k Elephant Flows.	Junzhi Gong,Tong Yang 0003,Haowei Zhang,Hao Li,Steve Uhlig,Shigang Chen,Lorna Uden,Xiaoming Li 0001	
FastTrack: Foreground App-Aware I/O Management for Improving User Experience of Android Smartphones.	Sangwook Shane Hahn,Sungjin Lee 0001,Inhyuk Yee,Donguk Ryu,Jihong Kim 0001	
Application Memory Isolation on Ultra-Low-Power MCUs.	Taylor Hardin,Ryan Scott,Patrick Proctor,Josiah D. Hester,Jacob Sorber,David Kotz	
Tributary: spot-dancing for elastic services with latency SLOs.	Aaron Harlap,Andrew Chung,Alexey Tumanov,Gregory R. Ganger,Phillip B. Gibbons	
TxFS: Leveraging File-System Crash Consistency to Provide ACID Transactions.	Yige Hu,Zhiting Zhu,Ian Neal,Youngjin Kwon,Tianyu Cheng,Vijay Chidambaram,Emmett Witchel	
EPTI: Efficient Defence against Meltdown Attack for Unpatched VMs.	Zhichao Hua 0001,Dong Du 0003,Yubin Xia,Haibo Chen 0001,Binyu Zang	
Closing the Performance Gap Between Volatile and Persistent Key-Value Stores Using Cross-Referencing Logs.	Yihe Huang,Matej Pavlovic,Virendra J. Marathe,Margo I. Seltzer,Tim Harris 0001,Steve Byan	
