An Energy-Efficient Network-on-Chip Design using Reinforcement Learning.	Hao Zheng 0005,Ahmed Louri	10.1145/3316781.3317768
Toward an Open-Source Digital Flow: First Learnings from the OpenROAD Project.	Tutu Ajayi,Vidya A. Chhabria,Mateus Fogaça,Soheil Hashemi,Abdelrahman Hosny,Andrew B. Kahng,Minsoo Kim,Jeongsup Lee,Uday Mallappa,Marina Neseem,Geraldo Pradipta,Sherief Reda,Mehdi Saligane,Sachin S. Sapatnekar,Carl Sechen,Mohamed Shalan,William Swartz,Lutong Wang,Zhehong Wang,Mingyu Woo,Bangqi Xu	10.1145/3316781.3326334
How Secure are Deep Learning Algorithms from Side-Channel based Reverse Engineering?	Manaar Alam,Debdeep Mukhopadhyay	10.1145/3316781.3322465
GAN-SRAF: Sub-Resolution Assist Feature Generation Using Conditional Generative Adversarial Networks.	Mohamed Baker Alawieh,Yibo Lin,Zaiwei Zhang,Meng Li 0004,Qixing Huang,David Z. Pan	10.1145/3316781.3317832
Rethinking Sparsity in Performance Modeling for Analog and Mixed Circuits using Spike and Slab Models.	Mohamed Baker Alawieh,Sinead A. Williamson,David Z. Pan	10.1145/3316781.3317896
Open-Source EDA Tools and IP, A View from the Trenches.	Elad Alon,Krste Asanovic,Jonathan Bachrach,Borivoje Nikolic	10.1145/3316781.3323481
AlignS: A Processing-In-Memory Accelerator for DNA Short Read Alignment Leveraging SOT-MRAM.	Shaahin Angizi,Jiao Sun,Wei Zhang 0076,Deliang Fan	10.1145/3316781.3317764
A Rigorous Approach for the Sparsification of Dense Matrices in Model Order Reduction of RLC Circuits.	Charalampos Antoniadis,Nestor E. Evmorfopoulos,Georgios I. Stamoulis	10.1145/3316781.3317751
LODESTAR: Creating Locally-Dense CNNs for Efficient Inference on Systolic Arrays.	Bahar Asgari,Ramyad Hadidi,Hyesoon Kim,Sudhakar Yalamanchili	10.1145/3316781.3322472
QURE: Qubit Re-allocation in Noisy Intermediate-Scale Quantum Computers.	Abdullah Ash-Saki,Mahabubul Alam,Swaroop Ghosh	10.1145/3316781.3317888
Accurate Estimation of Program Error Rate for Timing-Speculative Processors.	Omid Assare,Rajesh K. Gupta 0001	10.1145/3316781.3317758
Deep-DFR: A Memristive Deep Delayed Feedback Reservoir Computing System with Hybrid Neural Network Topology.	Kangjun Bai,Qiyuan An,Yang Yi 0002	10.1145/3316781.3317796
Process, Circuit and System Co-optimization of Wafer Level Co-Integrated FinFET with Vertical Nanosheet Selector for STT-MRAM Applications.	Trong Huynh Bao,Anabela Veloso,Sushil Sakhare,Philippe Matagne,Julien Ryckaert,Manu Perumkunnil,Davide Crotti,Farrukh Yasin,Alessio Spessot,Arnaud Furnémont,Gouri Sankar Kar,Anda Mocuta	10.1145/3316781.3317886
Machine Learning-Based Pre-Routing Timing Prediction with Reduced Pessimism.	Erick Carvajal Barboza,Nishchal Shukla,Yiran Chen 0001,Jiang Hu	10.1145/3316781.3317857
Code Mapping in Heterogeneous Platforms Using Deep Learning and LLVM-IR.	Francesco Barchi,Gianvito Urgese,Enrico Macii,Andrea Acquaviva	10.1145/3316781.3317789
