APRON: Authenticated and Progressive System Image Renovation.	Sangho Lee 0001	
The Hitchhiker&apos;s Guide to Operating Systems.	Yanyan Jiang 0001	
SOWalker: An I/O-Optimized Out-of-Core Graph Processing System for Second-Order Random Walks.	Yutong Wu 0013,Zhan Shi 0001,Shicai Huang,Zhipeng Tian,Pengwei Zuo,Peng Fang,Dan Feng 0001	
Change Management in Physical Network Lifecycle Automation.	Mohammad Al-Fares,Virginia Beauregard,Kevin Grant,Angus Griffith,Jahangir Hasan,Chen Huang,Quan Leng,Jiayao Li,Alexander Lin,Zhuotao Liu,Ahmed Mansy,Bill Martinusen,Nikil Mehta,Jeffrey C. Mogul,Andrew Narver,Anshul Nigham,Melanie Obenberger,Sean Smith,Kurt Steinkraus,Sheng Sun,Edward Thiele,Amin Vahdat	
Decentralized and Stateful Serverless Computing on the Internet Computer Blockchain.	Maksym Arutyunyan,Andriy Berestovskyy,Adam Bratschi-Kaye,Ulan Degenbaev,Manu Drijvers,Islam El-Ashi,Stefan Kaestle,Roman Kashitsyn,Maciej Kot,Yvonne-Anne Pignolet,Rostislav Rumenov,Dimitris Sarlis,Alin Sinpalean,Alexandru Uta,Bogdan Warinschi,Alexandra Zapuc	
Oakestra: A Lightweight Hierarchical Orchestration Framework for Edge Computing.	Giovanni Bartolomeo,Mehdi Yosofie,Simon Bäurle,Oliver Haluszczynski,Nitinder Mohan,Jörg Ott	
Translation Pass-Through for Near-Native Paging Performance in VMs.	Shai Bergman,Mark Silberstein,Takahiro Shinagawa,Peter R. Pietzuch,Lluís Vilanova	
oBBR: Optimize Retransmissions of BBR Flows on the Internet.	Pengqiang Bi,Mengbai Xiao,Dongxiao Yu,Guanghui Zhang	
On-demand Container Loading in AWS Lambda.	Marc Brooker,Mike Danilov,Chris Greenwood,Phil Piwonka	
EnvPipe: Performance-preserving DNN Training Framework for Saving Energy.	Sangjin Choi,Inhoe Koo,Jeongseob Ahn,Myeongjae Jeon,Youngjin Kwon	
AutoARTS: Taxonomy, Insights and Tools for Root Cause Labelling of Incidents in Microsoft Azure.	Pradeep Dogga,Chetan Bansal,Richard Costleigh,Gopinath Jayagopal,Suman Nath,Xuchao Zhang	
Avoiding the Ordering Trap in Systems Performance Measurement.	Dmitry Duplyakin,Nikhil Ramesh,Carina Imburgia,Hamza Fathallah Al Sheikh,Semil Jain,Prikshit Tekta,Aleksander Maricq,Gary Wong,Robert Ricci	
VectorVisor: A Binary Translation Scheme for Throughput-Oriented GPU Acceleration.	Samuel Ginzburg,Mohammad Shahrad,Michael J. Freedman	
Adaptive Online Cache Capacity Optimization via Lightweight Working Set Size Estimation at Scale.	Rong Gu,Simian Li,Haipeng Dai,Hancheng Wang,Yili Luo,Bin Fan,Ran Ben Basat,Ke Wang,Zhenyu Song,Shouwei Chen,Beinan Wang,Yihua Huang 0001,Guihai Chen	
Cyclosa: Redundancy-Free Graph Pattern Mining via Set Dataflow.	Chuangyi Gui,Xiaofei Liao,Long Zheng 0003,Hai Jin 0001	
SingularFS: A Billion-Scale Distributed File System Using a Single Metadata Server.	Hao Guo,Youyou Lu,Wenhao Lv,Xiaojian Liao,Shaoxun Zeng,Jiwu Shu	
