An Overview of the International Microprocessor/ SoC Test, Security and Validation (MTV)Workshop.	Magdy Abadir,Sohrab Aftabjahani	10.1109/ITC44170.2019.9000128
An Overview of the International Verification and Security Workshop (IVSW).	Magdy Abadir,Sohrab Aftabjahani	10.1109/ITC44170.2019.9000165
Reliability Modeling and Mitigation for Embedded Memories.	Innocent Okwudili Agbo,Mottaqiallah Taouil,Said Hamdioui	10.1109/ITC44170.2019.9000175
Memory FIT Rate Mitigation Technique for Automotive SoCs.	Gabriele Boschi,Donato Luongo,Duccio Lazzarotti,Hanna Shaheen,Hayk T. Grigoryan,Gurgen Harutyunyan,Samvel K. Shoukourian,Yervant Zorian	10.1109/ITC44170.2019.9000158
Fault-Tolerant Neuromorphic Computing Systems.	Arjun Chaudhuri,Mengyun Liu,Krishnendu Chakrabarty	10.1109/ITC44170.2019.9000146
Hardware Fault Tolerance for Binary RRAM Crossbars.	Arjun Chaudhuri,Bonan Yan,Yiran Chen 0001,Krishnendu Chakrabarty	10.1109/ITC44170.2019.9000179
Built-in self-test and self-calibration for analog and mixed signal circuits.	Tao Chen 0006,Degang Chen 0001	10.1109/ITC44170.2019.9000120
High Quality Test Methodology for Highly Reliable Devices.	Hao Chen 0053,Mincent Lee,Liang-Yen Chen,Min-Jer Wang	10.1109/ITC44170.2019.9000174
Recycled Analog and Mixed Signal Chip Detection at Zero Cost Using LDO Degradation.	Sreeja Chowdhury,Fatemeh Ganji,Troy Bryant,Nima Maghari,Domenic Forte	10.1109/ITC44170.2019.9000118
Overall Strategy for Online Clock System Checking Supporting Heterogeneous Integration.	Wei Chu,Shi-Yu Huang	10.1109/ITC44170.2019.9000116
Simulation-based Equivalence Checking between IEEE 1687 ICL and RTL.	Aleksa Damljanovic,Artur Jutman,Michele Portolan,Ernesto Sánchez 0001,Giovanni Squillero,Anton Tsertov	10.1109/ITC44170.2019.9000181
Applying Vstress and defect activation coverage to produce zero-defect mixed-signal automotive ICs.	Wim Dobbelaere,Frederik Colle,Anthony Coyette,Ronny Vanhooren,Nektar Xama,Jhon Gomez,Georges G. E. Gielen	10.1109/ITC44170.2019.9000123
FPGA Bitstream Security: A Day in the Life.	Adam Duncan,Fahim Rahman,Andrew Lukefahr,Farimah Farahmandi,Mark M. Tehranipoor	10.1109/ITC44170.2019.9000145
Characterization of Locked Combinational Circuits via ATPG.	Danielle Duvalsaint,Xiaoxiao Jin,Benjamin Niewenhuis,R. D. (Shawn) Blanton	10.1109/ITC44170.2019.9000130
