Gnothi: Separating Data and Metadata for Efficient and Available Storage Replication.	Yang Wang 0009,Lorenzo Alvisi,Mike Dahlin	
Software Techniques for Avoiding Hardware Virtualization Exits.	Ole Agesen,Jim Mattson,Radu Rugina,Jeffrey Sheldon	
An Empirical Study of Memory Sharing in Virtual Machines.	Sean Kenneth Barker,Timothy Wood 0001,Prashant J. Shenoy,Ramesh K. Sitaraman	
Design and Implementation of an Embedded Python Run-Time System.	Thomas W. Barr,Rebecca Smith,Scott Rixner	
Abstractions for Usable Information Flow Control in Aeolus.	Winnie Cheng,Dan R. K. Ports,David A. Schultz,Victoria Popic,Aaron Blankstein,James A. Cowling,Dorothy Curtis,Liuba Shrira,Barbara Liskov	
A Scalable Server for 3D Metaverses.	Ewen Cheslack-Postava,Tahir Azim,Behram F. T. Mistree,Daniel Reiter Horn,Jeff Terrace,Philip Alexander Levis,Michael J. Freedman	
Surviving Congestion in Geo-Distributed Storage Systems.	Brian Cho,Marcos K. Aguilera	
Practical Hardening of Crash-Tolerant Systems.	Miguel Correia 0001,Daniel Gómez Ferro,Flavio Paiva Junqueira,Marco Serafini	
Granola: Low-Overhead Distributed Transaction Coordination.	James A. Cowling,Barbara Liskov	
Primary Data Deduplication - Large Scale Study and System Design.	Ahmed El-Shimi,Ran Kalach,Ankit Kumar,Adi Ottean,Jin Li 0001,Sudipta Sengupta	
Trickle: Rate Limiting YouTube Video Streaming.	Monia Ghobadi,Yuchung Cheng,Ankur Jain,Matt Mathis	
Software Persistent Memory.	Jorge Guerra,Leonardo Mármol,Daniel Campello,Carlos Crespo,Raju Rangaswami,Jinpeng Wei	
Demand Based Hierarchical QoS Using Storage Resource Pools.	Ajay Gulati,Ganesha Shanmuganathan,Xuechen Zhang,Peter J. Varman	
Seagull: Intelligent Cloud Bursting for Enterprise Applications.	Tian Guo 0001,Upendra Sharma,Timothy Wood 0001,Sambit Sahu,Prashant J. Shenoy	
The Forgotten &apos;Uncore&apos;: On the Energy-Efficiency of Heterogeneous Cores.	Vishal Gupta 0001,Paul Brett,David A. Koufaty,Dheeraj Reddy,Scott Hahn,Karsten Schwan,Ganapati Srinivasa	
Erasure Coding in Windows Azure Storage.	Cheng Huang 0002,Huseyin Simitci,Yikang Xu,Aaron Ogus,Brad Calder,Parikshit Gopalan,Jin Li 0001,Sergey Yekhanin	
Treehouse: Javascript Sandboxes to Help Web Developers Help Themselves.	Lon Ingram,Michael Walfish	
Gdev: First-Class GPU Resource Management in the Operating System.	Shinpei Kato,Michael McThrow,Carlos Maltzahn,Scott A. Brandt	
