Tango: distributed data structures over a shared log.	Mahesh Balakrishnan 0001,Dahlia Malkhi,Ted Wobber,Ming Wu 0007,Vijayan Prabhakaran,Michael Wei,John D. Davis,Sriram Rao,Tao Zou 0002,Aviad Zuck	10.1145/2517349.2522732
Verifying computations with state.	Benjamin Braun,Ariel J. Feldman,Zuocheng Ren,Srinath T. V. Setty,Andrew J. Blumberg,Michael Walfish	10.1145/2517349.2522733
Asynchronous intrusion recovery for interconnected web services.	Ramesh Chandra,Taesoo Kim,Nickolai Zeldovich	10.1145/2517349.2522725
Optimistic crash consistency.	Vijay Chidambaram,Thanumalayan Sankaranarayana Pillai,Andrea C. Arpaci-Dusseau,Remzi H. Arpaci-Dusseau	10.1145/2517349.2522726
The scalable commutativity rule: designing scalable software for multicore processors.	Austin T. Clements,M. Frans Kaashoek,Nickolai Zeldovich,Robert Tappan Morris,Eddie Kohler	10.1145/2517349.2522712
From ARIES to MARS: transaction support for next-generation, solid-state drives.	Joel Coburn,Trevor Bunker,Meir Schwarz,Rajesh Gupta 0001,Steven Swanson	10.1145/2517349.2522724
Parrot: a practical runtime for deterministic, stable, and reliable threads.	Heming Cui,Jirí Simsa,Yi-Hong Lin,Hao Li,Ben Blum,Xinan Xu,Junfeng Yang,Garth A. Gibson,Randal E. Bryant	10.1145/2517349.2522735
Everything you always wanted to know about synchronization but were afraid to ask.	Tudor David,Rachid Guerraoui,Vasileios Trigonakis	10.1145/2517349.2522714
From L3 to seL4 what have we learnt in 20 years of L4 microkernels?	Kevin Elphinstone,Gernot Heiser	10.1145/2517349.2522720
An analysis of Facebook photo caching.	Qi Huang,Ken Birman,Robbert van Renesse,Wyatt Lloyd,Sanjeev Kumar,Harry C. Li	10.1145/2517349.2522722
RaceMob: crowdsourced data race detection.	Baris Kasikci,Cristian Zamfir,George Candea	10.1145/2517349.2522736
Fast dynamic binary translation for the kernel.	Piyush Kedia,Sorav Bansal	10.1145/2517349.2522718
Replication, history, and grafting in the Ori file system.	Ali José Mashtizadeh,Andrea Bittau,Yifeng Frank Huang,David Mazières	10.1145/2517349.2522721
There is more consensus in Egalitarian parliaments.	Iulian Moraru,David G. Andersen,Michael Kaminsky	10.1145/2517349.2517350
Naiad: a timely dataflow system.	Derek Gordon Murray,Frank McSherry,Rebecca Isaacs,Michael Isard,Paul Barham 0001,Martín Abadi	10.1145/2517349.2522738
A lightweight infrastructure for graph analytics.	Donald Nguyen,Andrew Lenharth,Keshav Pingali	10.1145/2517349.2522739
VirtuOS: an operating system with kernel virtualization.	Ruslan Nikolaev 0001,Godmar Back	10.1145/2517349.2522719
Sparrow: distributed, low latency scheduling.	Kay Ousterhout,Patrick Wendell,Matei Zaharia,Ion Stoica	10.1145/2517349.2522716
Timecard: controlling user-perceived delays in server-based mobile applications.	Lenin Ravindranath,Jitendra Padhye,Ratul Mahajan,Hari Balakrishnan	10.1145/2517349.2522717
Dandelion: a compiler and runtime for heterogeneous systems.	Christopher J. Rossbach,Yuan Yu,Jon Currey,Jean-Philippe Martin,Dennis Fetterly	10.1145/2517349.2522715
X-Stream: edge-centric graph processing using streaming partitions.	Amitabha Roy 0002,Ivo Mihailovic,Willy Zwaenepoel	10.1145/2517349.2522740
Consistency-based service level agreements for cloud storage.	Douglas B. Terry,Vijayan Prabhakaran,Ramakrishna Kotla,Mahesh Balakrishnan 0001,Marcos K. Aguilera,Hussam Abu-Libdeh	10.1145/2517349.2522731
IOFlow: a software-defined storage architecture.	Eno Thereska,Hitesh Ballani,Greg O&apos;Shea,Thomas Karagiannis,Antony I. T. Rowstron,Tom Talpey,Richard Black,Timothy Zhu	10.1145/2517349.2522723
Speedy transactions in multicore in-memory databases.	Stephen Tu,Wenting Zheng,Eddie Kohler,Barbara Liskov,Samuel Madden	10.1145/2517349.2522713
Towards optimization-safe systems: analyzing the impact of undefined behavior.	Xi Wang 0005,Nickolai Zeldovich,M. Frans Kaashoek,Armando Solar-Lezama	10.1145/2517349.2522728
ROOT: replaying multithreaded traces with resource-oriented ordering.	Zev Weiss,Tyler Harter,Andrea C. Arpaci-Dusseau,Remzi H. Arpaci-Dusseau	10.1145/2517349.2522734
SPANStore: cost-effective geo-replicated storage spanning multiple cloud services.	Zhe Wu,Michael Butkiewicz,Dorian Jean Perkins,Ethan Katz-Bassett,Harsha V. Madhyastha	10.1145/2517349.2522730
Do not blame users for misconfigurations.	Tianyin Xu,Jiaqi Zhang,Peng Huang 0005,Jing Zheng,Tianwei Sheng,Ding Yuan 0004,Yuanyuan Zhou 0001,Shankar Pasupathy	10.1145/2517349.2522727
Discretized streams: fault-tolerant streaming computation at scale.	Matei Zaharia,Tathagata Das,Haoyuan Li 0001,Timothy Hunter,Scott Shenker,Ion Stoica	10.1145/2517349.2522737
Transaction chains: achieving serializability with low latency in geo-distributed storage systems.	Yang Zhang,Russell Power,Siyuan Zhou,Yair Sovran,Marcos K. Aguilera,Jinyang Li 0001	10.1145/2517349.2522729
ACM SIGOPS 24th Symposium on Operating Systems Principles, SOSP &apos;13, Farmington, PA, USA, November 3-6, 2013	Michael Kaminsky,Mike Dahlin	
