GPUMAFIA: Efficient Subspace Clustering with MAFIA on GPUs.	Andrew V. Adinetz,Jiri Kraus,Jan H. Meinke,Dirk Pleiter	10.1007/978-3-642-40047-6_83
Multifrontal QR Factorization for Multicore Architectures over Runtime Systems.	Emmanuel Agullo,Alfredo Buttari,Abdou Guermouche,Florent Lopez	10.1007/978-3-642-40047-6_53
On the Scalability of Snapshot Isolation.	Masoud Saeida Ardekani,Pierre Sutra,Marc Shapiro 0001,Nuno M. Preguiça	10.1007/978-3-642-40047-6_39
Dynamic Protocol Tuning Algorithms for High Performance Data Transfers.	Engin Arslan,Brandon Ross,Tevfik Kosar	10.1007/978-3-642-40047-6_72
VGTS: Variable Granularity Transactional Snoop.	Ehsan Atoofian	10.1007/978-3-642-40047-6_22
Multi-level Clustering on Metric Spaces Using a Multi-GPU Platform.	Ricardo J. Barrientos,José Ignacio Gómez,Christian Tenllado,Manuel Prieto-Matías,Pavel Zezula	10.1007/978-3-642-40047-6_24
Topic 4: High-Performance Architectures and Compilers - (Introduction).	Denis Barthou,Wolfgang Karl,Ramon Doallo,Evelyn Duesterwald,Sami Yehia	10.1007/978-3-642-40047-6_18
GWAS on GPUs: Streaming Data from HDD for Sustained Performance.	Lucas Beyer,Paolo Bientinesi	10.1007/978-3-642-40047-6_78
Efficient Parallel and External Matching.	Marcel Birn,Vitaly Osipov,Peter Sanders 0001,Christian Schulz 0003,Nodari Sitchinava	10.1007/978-3-642-40047-6_66
Energy to Solution: A New Mission for Parallel Computing.	Arndt Bode	10.1007/978-3-642-40047-6_1
Making the Network Scalable: Inter-subnet Routing in InfiniBand.	Bartosz Bogdanski,Bjørn Dag Johnsen,Sven-Arne Reinemo,José Flich	10.1007/978-3-642-40047-6_69
Multi-criteria Checkpointing Strategies: Response-Time versus Resource Utilization.	Aurélien Bouteiller,Franck Cappello,Jack J. Dongarra,Amina Guermouche,Thomas Hérault,Yves Robert	10.1007/978-3-642-40047-6_43
Scheduling HPC Workflows for Responsiveness and Fairness with Networking Delays and Inaccurate Estimates of Execution Times.	Andrew Burkimsher,Iain Bate,Leandro Soares Indrusiak	10.1007/978-3-642-40047-6_15
Topic 7: Peer-to-Peer Computing - (Introduction).	Damiano Carra,Thorsten Strufe,György Dán,Marcel Karnstedt	10.1007/978-3-642-40047-6_36
Scheduling Jobs with Multiple Non-uniform Tasks.	Venkatesan T. Chakaravarthy,Anamitra R. Choudhury,Sambuddha Roy,Yogish Sabharwal	10.1007/978-3-642-40047-6_12
Hierarchical Parallel Algorithm for Modularity-Based Community Detection Using GPUs.	Chun Yew Cheong,Huynh Phung Huynh,David Lo 0001,Rick Siow Mong Goh	10.1007/978-3-642-40047-6_77
On the Use of a Proportional-Share Market for Application SLO Support in Clouds.	Stefania Costache 0002,Nikos Parlavantzas,Christine Morin,Samuel Kortas	10.1007/978-3-642-40047-6_35
