Towards the Essence of Hygiene.	Michael D. Adams 0001	10.1145/2676726.2677013
Sound Modular Verification of C Code Executing in an Unverified Context.	Pieter Agten,Bart Jacobs 0002,Frank Piessens	10.1145/2676726.2676972
DReX: A Declarative Language for Efficiently Evaluating Regular String Transformations.	Rajeev Alur,Loris D&apos;Antoni,Mukund Raghothaman	10.1145/2676726.2676981
Higher-Order Approximate Relational Refinement Types for Mechanism Design and Differential Privacy.	Gilles Barthe,Marco Gaboardi,Emilio Jesús Gallego Arias,Justin Hsu,Aaron Roth 0001,Pierre-Yves Strub	10.1145/2676726.2677000
Specification Inference Using Context-Free Language Reachability.	Osbert Bastani,Saswat Anand,Alex Aiken	10.1145/2676726.2676977
K-Java: A Complete Semantics of Java.	Denis Bogdanas,Grigore Rosu	10.1145/2676726.2676982
Full Abstraction for Signal Flow Graphs.	Filippo Bonchi,Pawel Sobocinski 0001,Fabio Zanasi	10.1145/2676726.2676993
Tractable Refinement Checking for Concurrent Objects.	Ahmed Bouajjani,Michael Emmi,Constantin Enea,Jad Hamza	10.1145/2676726.2677002
Self-Representation in Girard&apos;s System U.	Matt Brown,Jens Palsberg	10.1145/2676726.2676988
Databases and Programming: Two Subjects Divided by a Common Language?	Peter Buneman	10.1145/2676726.2682620
Polymorphic Functions with Set-Theoretic Types: Part 2: Local Type Inference and Type Reconstruction.	Giuseppe Castagna,Kim Nguyen 0001,Zhiwu Xu 0001,Pietro Abate	10.1145/2676726.2676991
Faster Algorithms for Algebraic Path Properties in Recursive State Machines with Constant Treewidth.	Krishnendu Chatterjee,Rasmus Ibsen-Jensen,Andreas Pavlogiannis,Prateesh Goyal	10.1145/2676726.2676979
Quantitative Interprocedural Analysis.	Krishnendu Chatterjee,Andreas Pavlogiannis,Yaron Velner	10.1145/2676726.2676968
Ur/Web: A Simple Model for Programming the Web.	Adam Chlipala	10.1145/2676726.2677004
From Network Interface to Multithreaded Web Applications: A Case Study in Modular Program Verification.	Adam Chlipala	10.1145/2676726.2677003
