SleepServer: A Software-Only Approach for Reducing the Energy Consumption of PCs within Enterprise Environments.	Yuvraj Agarwal,Stefan Savage,Rajesh Gupta 0001	
Tolerating Malicious Device Drivers in Linux.	Silas Boyd-Wickizer,Nickolai Zeldovich	
An Analysis of Power Consumption in a Smartphone.	Aaron Carroll,Gernot Heiser	
Proxychain: Developing a Robust and Efficient Authentication Infrastructure for Carrier-Scale VoIP Networks.	Italo Dacosta,Patrick Traynor	
LiteGreen: Saving Energy in Networked Desktops Using Virtualization.	Tathagata Das,Pradeep Padala,Venkata N. Padmanabhan,Ramachandran Ramjee,Kang G. Shin	
ChunkStash: Speeding Up Inline Storage Deduplication Using Flash Memory.	Biplob K. Debnath,Sudipta Sengupta,Jin Li 0001	
The Utility Coprocessor: Massively Parallel Computation from the Coffee Shop.	John R. Douceur,Jeremy Elson,Jon Howell,Jacob R. Lorch	
A DNS Reflection Method for Global Traffic Management.	Cheng Huang 0002,Nic Holt,Angela Wang,Albert G. Greenberg,Jin Li 0001,Keith W. Ross	
ZooKeeper: Wait-free Coordination for Internet-scale Systems.	Patrick Hunt,Mahadev Konar,Flavio Paiva Junqueira,Benjamin C. Reed	
Wide-area Network Acceleration for the Developing World.	Sunghwan Ihm,KyoungSoo Park,Vivek S. Pai	
Testing Closed-Source Binary Device Drivers with DDT.	Volodymyr Kuznetsov,Vitaly Chipounov,George Candea	
A Realistic Evaluation of Memory Hardware Errors and Software System Susceptibility.	Xin Li,Michael C. Huang 0001,Kai Shen,Lingkun Chu	
Mining Invariants from Console Logs for System Problem Detection.	Jian-Guang Lou,Qiang Fu,Shengqi Yang,Ye Xu,Jiang Li 0008	
An Extensible Technique for High-Precision Testing of Recovery Code.	Paul Dan Marinescu,Radu Banabic	
Stout: An Adaptive Interface to Scalable Cloud Storage.	John McCullough,John Dunagan,Alec Wolman,Alex C. Snoeren	
DEFCON: High-Performance Event Processing with Information Security.	Matteo Migliavacca,Ioannis Papagiannis,David M. Eyers,Brian Shand,Jean Bacon,Peter R. Pietzuch	
Dyson: An Architecture for Extensible Wireless LANs.	Rohan Murty,Jitendra Padhye,Alec Wolman,Matt Welsh	
Apiary: Easy-to-Use Desktop Application Fault Containment on Commodity Operating Systems.	Shaya Potter,Jason Nieh	
Sleepless in Seattle No Longer.	Joshua Reich,Michel Goraczko,Aman Kansal	
FlashVM: Virtual Memory Management on Flash.	Mohit Saxena,Michael M. Swift	
IsoStack - Highly Efficient Network Processing on Dedicated Cores.	Leah Shalev,Julian Satran,Eran Borovik,Muli Ben-Yehuda	
A Transparently-Scalable Metadata Service for the Ursa Minor Storage System.	Shafeeq Sinnamohideen,Raja R. Sambasivan,James Hendricks,Likun Liu,Gregory R. Ganger	
Wide-Area Route Control for Distributed Services.	Vytautas Valancius,Nick Feamster,Jennifer Rexford,Akihiro Nakao	
An Evaluation of Per-Chip Nonuniform Frequency Scaling on Multicores.	Xiao Zhang,Sandhya Dwarkadas,Rongrong Zhong	
2010 USENIX Annual Technical Conference, Boston, MA, USA, June 23-25, 2010	Paul Barham 0001,Timothy Roscoe	
