Exploring cache bypassing and partitioning for multi-tasking on GPUs.	Yun Liang 0001,Xiuhong Li,Xiaolong Xie	10.1109/ICCAD.2017.8203754
DAGSENS: Directed acyclic graph based direct and adjoint transient sensitivity analysis for event-driven objective functions.	Karthik V. Aadithya,Eric R. Keiter,Ting Mei	10.1109/ICCAD.2017.8203773
Efficient programming of reconfigurable radio frequency (RF) systems.	Mohamed Baker Alawieh,Fa Wang,Jun Tao 0001,Shihui Yin,Minhee Jun,Xin Li 0001,Tamal Mukherjee,Rohit Negi	10.1109/ICCAD.2017.8203855
Enabling exact delay synthesis.	Luca Gaetano Amarù,Mathias Soeken,Patrick Vuillod,Jiong Luo,Alan Mishchenko,Pierre-Emmanuel Gaillardon,Janet Olson,Robert K. Brayton,Giovanni De Micheli	10.1109/ICCAD.2017.8203799
Hybrid state machine model for fast model predictive control: Application to path tracking.	Maral Amir,Tony Givargis	10.1109/ICCAD.2017.8203777
TraNNsformer: Neural network transformation for memristive crossbar based neuromorphic system design.	Aayush Ankit,Abhronil Sengupta,Kaushik Roy 0001	10.1109/ICCAD.2017.8203823
Clepsydra: Modeling timing flows in hardware designs.	Armaiti Ardeshiricham,Wei Hu 0008,Ryan Kastner	10.1109/ICCAD.2017.8203772
Leveraging value locality for efficient design of a hybrid cache in multicore processors.	Mohammad Arjomand,Amin Jadidi,Mahmut T. Kandemir,Chita R. Das	10.1109/ICCAD.2017.8203753
Cyclist: Accelerating hardware development.	Jonathan Bachrach,Albert Magyar,Daniel Palmer Dabbelt,Patrick Li,Richard Lin,Krste Asanovic	10.1109/ICCAD.2017.8203892
Near-optimal energy allocation for self-powered wearable systems.	Ganapati Bhat,Jaehyun Park 0005,Ümit Y. Ogras	10.1109/ICCAD.2017.8203801
Approximating complex arithmetic circuits with formal error guarantees: 32-bit multipliers accomplished.	Milan Ceska 0002,Jirí Matyás,Vojtech Mrazek,Lukás Sekanina,Zdenek Vasícek,Tomás Vojnar	10.1109/ICCAD.2017.8203807
A novel damped-wave framework for macro placement.	Chin-Hao Chang,Yao-Wen Chang,Tung-Chieh Chen	10.1109/ICCAD.2017.8203819
Design automation and testing of monolithic 3D ICs: Opportunities, challenges, and solutions: (Invited paper).	Kyungwook Chang,Abhishek Koneru,Krishnendu Chakrabarty,Sung Kyu Lim	10.1109/ICCAD.2017.8203860
Full-chip monolithic 3D IC design and power performance analysis with ASAP7 library: (Invited Paper).	Kyungwook Chang,Bon Woong Ku,Saurabh Sinha,Sung Kyu Lim	10.1109/ICCAD.2017.8203891
PRESCOTT: Preset-based cross-point architecture for spin-orbit-torque magnetic random access memory.	Liang Chang 0002,Zhaohao Wang,Alvin Oliver Glova,Jishen Zhao,Youguang Zhang,Yuan Xie 0001,Weisheng Zhao	10.1109/ICCAD.2017.8203785
Fast physics-based electromigration assessment by efficient solution of linear time-invariant (LTI) systems.	Sandeep Chatterjee,Valeriy Sukharev,Farid N. Najm	10.1109/ICCAD.2017.8203840
SAT-based compilation to a non-vonNeumann processor.	Samit Chaudhuri,Asmus Hetzel	10.1109/ICCAD.2017.8203842
Online and incremental machine learning approaches for IC yield improvement.	Hongge Chen,Duane S. Boning	10.1109/ICCAD.2017.8203857
FPGA placement and routing.	Shih-Chun Chen,Yao-Wen Chang	10.1109/ICCAD.2017.8203878
An integrated-spreading-based macro-refining algorithm for large-scale mixed-size circuit designs.	Szu-To Chen,Yao-Wen Chang,Tung-Chieh Chen	10.1109/ICCAD.2017.8203818
Computationally efficient standard-cell FEM-based thermal analysis.	Yi-Chung Chen,Scott Ladenheim,Harry Kalargaris,Milan Mihajlovic,Vasilis F. Pavlidis	10.1109/ICCAD.2017.8203817
SALT: Provably good routing topology by a novel steiner shallow-light tree algorithm.	Gengjie Chen,Peishan Tu,Evangeline F. Y. Young	10.1109/ICCAD.2017.8203828
Offshore oil spill monitoring and detection: Improving risk management for offshore petroleum cyber-physical systems: (Invited paper).	Xiaodao Chen,Dongmei Zhang 0006,Yuewei Wang,Lizhe Wang 0001,Albert Y. Zomaya,Shiyan Hu	10.1109/ICCAD.2017.8203865
Scalable N-worst algorithms for dynamic timing and activity analysis.	Hari Cherupalli,John Sartori	10.1109/ICCAD.2017.8203830
Security trends and advances in manufacturing systems in the era of industry 4.0.	Sujit Rokka Chhetri,Nafiul Rashid,Sina Faezi,Mohammad Abdullah Al Faruque	10.1109/ICCAD.2017.8203896
Thermal modeling and design on smartphones with heat pipe cooling technique.	Hong-Wen Chiou,Yu-Min Lee,Hsuan-Hsuan Hsiao,Liang-Chia Cheng	10.1109/ICCAD.2017.8203816
HLScope+, : Fast and accurate performance estimation for FPGA HLS.	Young-kyu Choi,Peng Zhang 0007,Peng Li 0031,Jason Cong	10.1109/ICCAD.2017.8203844
ICCAD-2017 CAD contest in multi-deck standard cell legalization and benchmarks.	Nima Karimpour Darav,Ismail S. Bustany,Andrew A. Kennings,Ravi Mamidi	10.1109/ICCAD.2017.8203870
Energy-efficient and robust 3D NoCs with contactless vertical links (Invited paper).	Sourav Das,Srinivasan Gopal,Deukhyoun Heo,Partha Pratim Pande	10.1109/ICCAD.2017.8501894
Dedicated synthesis for MZI-based optical circuits based on AND-inverter graphs.	Arighna Deb,Robert Wille,Rolf Drechsler	10.1109/ICCAD.2017.8203783
Deep learning challenges and solutions with Xilinx FPGAs.	Elliott Delaye,Ashish Sirasao,Chaithanya Dudha,Sabya Das	10.1109/ICCAD.2017.8203877
Towards warp-scheduler friendly STT-RAM/SRAM hybrid GPGPU register file design.	Quan Deng,Youtao Zhang,Minxuan Zhang,Jun Yang 0002	10.1109/ICCAD.2017.8203850
Python based framework for HDSLs with an underlying formal semantics: (Invited paper).	Keerthikumara Devarajegowda,Johannes Schreiner,Rainer Findenig,Wolfgang Ecker	10.1109/ICCAD.2017.8203893
NEMESIS: A software approach for computing in presence of soft errors.	Moslem Didehban,Aviral Shrivastava,Sai Ram Dheeraj Lokam	10.1109/ICCAD.2017.8203792
Hardening extended memory access control schemes with self-verified address spaces.	Jesse Elwell,Dmitry Evtyushkin,Dmitry Ponomarev 0001,Nael B. Abu-Ghazaleh,Ryan Riley	10.1109/ICCAD.2017.8203804
Learn-on-the-go: Autonomous cross-subject context learning for internet-of-things applications.	Ramin Fallahzadeh,Parastoo Alinia,Hassan Ghasemzadeh 0001	10.1109/ICCAD.2017.8203800
State retention for power gated design with non-uniform multi-bit retention latches.	Guo-Gin Fan,Mark Po-Hung Lin	10.1109/ICCAD.2017.8203833
Power grid verification under transient constraints.	Mohammad Fawaz,Farid N. Najm	10.1109/ICCAD.2017.8203831
A hybrid approach to cache management in heterogeneous CPU-FPGA platforms.	Liang Feng,Sharad Sinha,Wei Zhang 0012,Yun Liang 0001	10.1109/ICCAD.2017.8203881
Making split fabrication synergistically secure and manufacturable.	Lang Feng,Yujie Wang,Jiang Hu,Wai-Kei Mak,Jeyavijayan Rajendran	10.1109/ICCAD.2017.8203794
Making split fabrication synergistically secure and manufacturable.	Lang Feng,Yujie Wang,Jiang Hu,Wai-Kei Mak,Jeyavijayan Rajendran	10.1109/ICCAD.2017.8203795
Mining mutation testing simulation traces for security and testbench debugging.	Nicole Fern,Kwang-Ting Cheng	10.1109/ICCAD.2017.8203847
Energy efficient runtime approximate computing on data flow graphs.	Mingze Gao,Gang Qu 0001	10.1109/ICCAD.2017.8203811
Energy efficient runtime approximate computing on data flow graphs.	Mingze Gao,Gang Qu 0001	10.1109/ICCAD.2017.8203876
Optimal checkpointing for secure intermittently-powered IoT devices.	Zahra Ghodsi,Siddharth Garg,Ramesh Karri	10.1109/ICCAD.2017.8203802
Model and integrate medical resource availability into verifiably correct executable medical guidelines.	Chunhui Guo,Zhicheng Fu,Zhenyu Zhang 0009,Shangping Ren,Lui Sha	10.1109/ICCAD.2017.8203885
Towards reliability-aware circuit design in nanoscale FinFET technology: - New-generation aging model and circuit reliability simulator.	Shaofeng Guo,Runsheng Wang,Zhuoqing Yu,Peng Hao,Pengpeng Ren,Yangyuan Wang,Siyu Liao,Chunyi Huang,Tianlei Guo,Alvin Chen,Jushan Xie,Ru Huang	10.1109/ICCAD.2017.8203856
Optimal multi-row detailed placement for yield and model-hardware correlation improvements in sub-10nm VLSI.	Changho Han,Kwangsoo Han,Andrew B. Kahng,Hyein Lee 0001,Lutong Wang,Bangqi Xu	10.1109/ICCAD.2017.8203841
Early SoC security validation by VP-based static information flow analysis.	Muhammad Hassan 0002,Vladimir Herdt,Hoang M. Le,Daniel Große,Rolf Drechsler	10.1109/ICCAD.2017.8203805
ICCAD-2017 CAD contest in net open location finder with obstacles: Invited paper.	Kai-Shun Hu,Ming-Jen Yang,Yu-Hui Huang,Bing-Yi Wong,Cindy Chin-Fang Shen	10.1109/ICCAD.2017.8203869
Why you should care about don&apos;t cares: Exploiting internal don&apos;t care conditions for hardware Trojans.	Wei Hu 0008,Lu Zhang,Armaiti Ardeshiricham,Jeremy Blackstone,Bochuan Hou,Yu Tai,Ryan Kastner	10.1109/ICCAD.2017.8203846
ICCAD-2017 CAD contest in resource-aware patch generation.	Ching-Yi Huang,Chih-Jen Hsu,Chi-An Wu,Kei-Yong Khoo	10.1109/ICCAD.2017.8203868
DtCraft: A distributed execution engine for compute-intensive applications.	Tsung-Wei Huang,Chun-Xun Lin,Martin D. F. Wong	10.1109/ICCAD.2017.8203853
Simple magic: Synthesis and in-memory Mapping of logic execution for memristor-aided logic.	Rotem Ben Hur,Nimrod Wald,Nishil Talati,Shahar Kvatinsky	10.1109/ICCAD.2017.8203782
Sortex: Efficient timing-driven synthesis of reconfigurable flow-based biochips for scalable single-cell screening.	Mohamed Ibrahim 0002,Aditya Sridhar,Krishnendu Chakrabarty,Ulf Schlichtmann	10.1109/ICCAD.2017.8203835
Reusability is FIRRTL ground: Hardware construction languages, compiler frameworks, and transformations.	Adam M. Izraelevitz,Jack Koenig,Patrick Li,Richard Lin,Angie Wang,Albert Magyar,Donggyu Kim,Colin Schmidt 0001,Chick Markley,Jim Lawson,Jonathan Bachrach	10.1109/ICCAD.2017.8203780
A novel cache bank timing attack.	Zhen Hang Jiang,Yunsi Fei	10.1109/ICCAD.2017.8203771
Dependable integrated clinical system architecture with runtime verification.	Yu Jiang 0001,Mingzhe Wang,Han Liu 0010,Mohammad Hosseini,Jiaguang Sun 0001	10.1109/ICCAD.2017.8203883
An assessment of vulnerability of hardware neural networks to dynamic voltage and temperature variations.	Xun Jiao,Mulong Luo,Jeng-Hau Lin,Rajesh K. Gupta 0001	10.1109/ICCAD.2017.8203882
DATC RDF: Robust design flow database: Invited paper.	Jinwook Jung,Pei-Yu Lee,Yan-Shiun Wu,Nima Karimpour Darav,Iris Hui-Ru Jiang,Victor N. Kravets,Laleh Behjat,Yih-Lang Li,Gi-Joon Nam	10.1109/ICCAD.2017.8203871
A case for low frequency single cycle multi hop NoCs for energy efficiency and high performance.	Monodeep Kar,Tushar Krishna	10.1109/ICCAD.2017.8203851
Threshold-based obfuscated keys with quantifiable security against invasive readout.	Shahrzad Keshavarz,Daniel E. Holcomb	10.1109/ICCAD.2017.8203760
Overview of the 2017 CAD contest at ICCAD: Invited paper.	Myung-Chul Kim,Shih-Hsu Huang,Rung-Bin Lin,Shigetoshi Nakatake	10.1109/ICCAD.2017.8203867
