SoftTRR: Protect Page Tables against Rowhammer Attacks using Software-only Target Row Refresh.	Zhi Zhang 0001,Yueqiang Cheng,Minghua Wang,Wei He,Wenhao Wang 0001,Surya Nepal,Yansong Gao,Kang Li,Zhe Wang 0017,Chenggang Wu 0002	
EPK: Scalable and Efficient Memory Protection Keys.	Jinyu Gu 0001,Hao Li,Wentai Li,Yubin Xia,Haibo Chen 0001	
Zero-Change Object Transmission for Distributed Big Data Analytics.	Mingyu Wu 0001,Shuaiwei Wang,Haibo Chen 0001,Binyu Zang	
CRISP: Critical Path Analysis of Large-Scale Microservice Architectures.	Zhizhou Zhang 0002,Murali Krishna Ramanathan,Prithvi Raj,Abhishek Parwal,Timothy Sherwood,Milind Chabbi	
PilotFish: Harvesting Free Cycles of Cloud Gaming with Deep Learning Training.	Wei Zhang 0149,Binghao Chen,Zhenhua Han,Quan Chen 0002,Peng Cheng 0005,Fan Yang 0024,Ran Shu 0001,Yuqing Yang 0001,Minyi Guo	
DLOS: Effective Static Detection of Deadlocks in OS Kernels.	Jia-Ju Bai,Tuo Li,Shi-Min Hu 0001	
ZNSwap: un-Block your Swap.	Shai Bergman,Niklas Cassel,Matias Bjørling,Mark Silberstein	
Faster Software Packet Processing on FPGA NICs with eBPF Program Warping.	Marco Bonola,Giacomo Belocchi,Angelo Tulumello,Marco Spaziani Brunella,Giuseppe Siracusano,Giuseppe Bianchi 0001,Roberto Bifulco	
Eric Brewer, VP Infrastructure, Google Fellow and Professor Emeritus, UC Berkeley.	Eric A. Brewer	
FlatFS: Flatten Hierarchical File System Namespace on Non-volatile Memories.	Miao Cai,Junru Shen,Bin Tang,Hao Huang,Baoliu Ye	
Firebolt: Finding Bugs in Programmable Data Plane Generators.	Jiamin Cao,Yu Zhou 0008,Chen Sun 0005,Lin He 0004,Zhaowei Xi,Ying Liu 0024	
Memory Harvesting in Multi-GPU Systems with Hierarchical Unified Virtual Memory.	Sangjin Choi,Taeksoo Kim,Jinwoo Jeong,Rachata Ausavarungnirun,Myeongjae Jeon,Youngjin Kwon,Jeongseob Ahn	
Serving Heterogeneous Machine Learning Models on Multi-GPU Servers with Spatio-Temporal Sharing.	Seungbeom Choi,Sunho Lee,Yeonjae Kim,Jongse Park,Youngjin Kwon,Jaehyuk Huh	
DVABatch: Diversity-aware Multi-Entry Multi-Exit Batching for Efficient Processing of DNN Services on GPUs.	Weihao Cui,Han Zhao 0005,Quan Chen 0002,Hao Wei,Zirui Li,Deze Zeng,Chao Li 0009,Minyi Guo	
Riker: Always-Correct and Fast Incremental Builds from Simple Specifications.	Charlie Curtsinger,Daniel W. Barowy	
Automatic Recovery of Fine-grained Compiler Artifacts at the Binary Level.	Yufei Du,Ryan Court,Kevin Z. Snow,Fabian Monrose	
Amazon DynamoDB: A Scalable, Predictably Performant, and Fully Managed NoSQL Database Service.	Mostafa Elhemali,Niall Gallagher,Nick Gordon,Joseph Idziorek,Richard Krog,Colin Lazier,Erben Mo,Akhilesh Mritunjai,Somasundaram Perianayagam,Tim Rath,Swami Sivasubramanian,James Christopher Sorenson III,Sroaj Sosothikul,Doug Terry,Akshat Vig	
Faith: An Efficient Framework for Transformer Verification on GPUs.	Boyuan Feng,Tianqi Tang 0001,Yuke Wang,Zhaodong Chen,Zheng Wang,Shu Yang,Yuan Xie 0001,Yufei Ding	
High Throughput Replication with Integrated Membership Management.	Pedro Fouto,Nuno M. Preguiça,João Leitão 0001	
Direct Access, High-Performance Memory Disaggregation with DirectCXL.	Donghyun Gouk,Sangwon Lee,Miryeong Kwon,Myoungsoo Jung	
Cachew: Machine Learning Input Data Processing as a Service.	Dan Graur,Damien Aymon,Dan Kluser,Tanguy Albrici,Chandramohan A. Thekkath,Ana Klimovic	
Meces: Latency-efficient Rescaling via Prioritized State Migration for Stateful Distributed Stream Processing Systems.	Rong Gu,Han Yin,Weichang Zhong,Chunfeng Yuan,Yihua Huang 0001	
uKharon: A Membership Service for Microsecond Applications.	Rachid Guerraoui,Antoine Murat,Javier Picorel,Athanasios Xygkis,Huabing Yan,Pengfei Zuo	
Campo: Cost-Aware Performance Optimization for Mixed-Precision Neural Network Training.	Xin He,Jianhua Sun 0002,Hao Chen 0002,Dong Li 0001	
Not that Simple: Email Delivery in the 21st Century.	Florian Holzbauer,Johanna Ullrich,Martina Lindorfer,Tobias Fiebig	
Primo: Practical Learning-Augmented Systems with Interpretable Models.	Qinghao Hu,Harsha Nori,Peng Sun 0006,Yonggang Wen 0001,Tianwei Zhang 0004	
CoVA: Exploiting Compressed-Domain Analysis to Accelerate Video Analytics.	Jinwoo Hwang,Minsu Kim,Daeun Kim,Seungho Nam,Yoonsung Kim,Dohee Kim,Hardik Sharma,Jongse Park	
Co-opting Linux Processes for High-Performance Network Simulation.	Rob Jansen,James Newsome,Ryan Wails	
Whale: Efficient Giant Model Training over Heterogeneous GPUs.	Xianyan Jia,Le Jiang,Ang Wang,Wencong Xiao,Ziji Shi,Jie Zhang 0078,Xinyuan Li,Langshi Chen,Yong Li,Zhen Zheng,Xiaoyong Liu,Wei Lin 0016	
