Schedulability Analysis and Utilization Bounds for Highly Scalable Real-Time Service.	Tarek F. Abdelzaher,Chenyang Lu 0001	10.1109/RTTAS.2001.929862
Hierarchical QoS Management for Time Sensitive Applications.	Luca Abeni,Giorgio C. Buttazzo	10.1109/RTTAS.2001.929866
Simulation-Based Debugging of Soft Real-Time Applications.	Lars Albertsson	10.1109/RTTAS.2001.929870
Deadline Fair Scheduling: Bridging the Theory and Practice of Proportionate Fair Scheduling in Multiprocessor Systems.	Abhishek Chandra,Micah Adler,Prashant J. Shenoy	10.1109/RTTAS.2001.929861
The Linux-SRT Integrated Multimedia Operating System: Bringing QoS to the Desktop.	Stephen Childs,David Ingram	10.1109/RTTAS.2001.929879
Probabilistic Bandwidth Reservation by Resource Priority Multiplexing.	Jeffery P. Hansen,Haifeng Zhu 0001,Ragunathan Rajkumar	10.1109/RTTAS.2001.929884
Verifiable Embedded Real-Time Application Framework.	Pao-Ann Hsiung,Feng-Shi Su,Chuen-Hau Gao,Shu-Yu Cheng,Yu-Ming Chang	10.1109/RTTAS.2001.936258
The Implementation of a Multi-Server Distributed MPEG Video System.	Calvin Kin-Cheung Hui,Joseph Kee-Yin Ng,Wai Wong,Karl R. P. H. Leung	10.1109/RTTAS.2001.929871
Two Case Studies in Predictable Application Scheduling Using Rialto/NT.	Michael B. Jones,John Regehr,Stefan Saroiu	10.1109/RTTAS.2001.929882
Transmission of Aggregate VoD Streams Using Playback Rate.	Seok-Kyu Kweon,Kang G. Shin	10.1109/RTTAS.2001.929887
Broadcasting Consistent Data in Mobile Computing Environments.	Victor C. S. Lee,Kwok-Wa Lam,Simon Wu,Eddie Y. M. Chan	10.1109/RTTAS.2001.929875
A Hierarchical Extension to the Constant Bandwidth Server Framework.	Giuseppe Lipari,Sanjoy K. Baruah	10.1109/RTTAS.2001.929863
A Feedback Control Approach for Guaranteeing Relative Delays in Web Servers.	Chenyang Lu 0001,Tarek F. Abdelzaher,John A. Stankovic,Sang Hyuk Son	10.1109/RTTAS.2001.929865
Protecting Resources with Resource Control Lists.	Akihiko Miyoshi,Ragunathan Rajkumar	10.1109/RTTAS.2001.929868
Resource Partition for Real-Time Systems.	Aloysius K. Mok,Alex Xiang Feng,Deji Chen 0001	10.1109/RTTAS.2001.929867
Implementing Traffic Shaping and Link Scheduling on a High-Performance Server.	Sung-Whan Moon,Kang G. Shin	10.1109/RTTAS.2001.929888
Run-Time Upgradable Software in a Large Real-Time Telecommunication Syste.	Henrik Myrén,Johan Piculell,Lars Lundberg	10.1109/RTTAS.2001.929889
Scheduling Reactive Task Graphs in Embedded Control Systems.	Marco Di Natale,Alberto L. Sangiovanni-Vincentelli,Felice Balarin	10.1109/RTTAS.2001.929886
Resource Sharing in Reservation-Based Systems.	Dionisio de Niz,Saowanee Saewong,Ragunathan Rajkumar,Luca Abeni	10.1109/RTTAS.2001.929878
The MacBeth Specification, Modeling and Programming Language.	Carlos Puchol,Subramanian K. Iyer	10.1109/RTTAS.2001.929885
Augmented CPU Reservations: Towards Predictable Execution on General-Purpose Operating System.	John Regehr,John A. Stankovic	10.1109/RTTAS.2001.929880
Scheduling Tasks With Variable Deadlines.	Chi-Sheng Shih 0001,Lui Sha,Jane W.-S. Liu	10.1109/RTTAS.2001.929874
Fault-Tolerant Scheduling under Time and Resource Constraints.	LihChyun Shu,Michal Young	10.1109/RTTAS.2001.929873
VORAL: A System for Voice Over IP Routing in Application Layer.	Chungyih-Yih Wang,Ching-Chi Hsu,Yennun Huang	10.1109/RTTAS.2001.929883
Providing Absolute Differentiated Services with Statistical Guarantees in Static-Priority Scheduling Networks.	Shengquan Wang,Dong Xuan,Riccardo Bettati,Wei Zhao 0001	10.1109/RTTAS.2001.929877
Quality Events: A Flexible Mechanism for Quality of Service Management.	Richard West,Karsten Schwan	10.1109/RTTAS.2001.929869
Scalable QoS Supports for Multimedia Applications in the Next-Generation Internet.	Chi-Hsiang Yeh	10.1109/RTTAS.2001.929864
A Versatile Wireless Network Architecture with High Throughput, Low Power, and QoS Guarantees.	Chi-Hsiang Yeh	10.1109/RTTAS.2001.929872
R-EDF: A Reservation-Based EDF Scheduling Algorithm for Multiple Multimedia Task Classes.	Wanghong Yuan,Klara Nahrstedt,Kihun Kim	10.1109/RTTAS.2001.929881
Adaptive Buffer Sensitive Scheduling for Transmitting Video Streams in a Mobile Multimedia System.	Joe Chun-Hung Yuen,Kam-yiu Lam,Edward Chan	10.1109/RTTAS.2001.929876
Proceedings of the 7th IEEE Real-Time Technology and Applications Symposium (RTAS 2001), 30 May - 1 June 2001, Taipei, Taiwan		
