Performance optimization and power efficiency in 3D IC with buffer insertion scheme.	Mohammad A. Ahmed,Sucheta Mohapatra,Malgorzata Chrzanowska-Jeske	10.1109/SOCC.2016.7905473
Comparative analysis of hybrid Magnetic Tunnel Junction and CMOS logic circuits.	Darya Almasi,Houman Homayoun,Hassan Salmani,Hamid Mahmoodi	10.1109/SOCC.2016.7905481
Low voltage Flash memory design based on floating gate SOFFET.	Emeshaw Ashenafi,Azzedin D. Es-Sakhi,Masud H. Chowdhury	10.1109/SOCC.2016.7905452
A 12 bit split-array switched capacitor power amplifier in 130nm CMOS.	Zhidong Bai,Dallas Johnson,Ali Azam,Anirban Saha,Wen Yuan,Jeffrey S. Walling	10.1109/SOCC.2016.7905426
CATBR-Congestion Aware Traffic Bridging Routing among hierarchical networks-on-chip.	Mingmin Bai,Dan Zhao 0001,Hongyi Wu	10.1109/SOCC.2016.7905433
Noisy neuromorphic circuit modeling Obsessive Compulsive Disorder.	Saeid Barzegarjalali,Kun Yue,Alice C. Parker	10.1109/SOCC.2016.7905502
A method to estimate effectiveness of weak bit test: Comparison of weak pMOS and WL boost based test - 28nm FDSOI implementation.	Nidhi Batra,Shashwat Kaushik,Anil Kumar Gundu,Mohammad S. Hashmi,G. S. Visweswaran,Anuj Grover	10.1109/SOCC.2016.7905432
A low-computation-complexity, energy-efficient, and high-performance linear program solver using memristor crossbars.	Ruizhe Cai,Ao Ren,Yanzhi Wang,Sucheta Soundarajan,Qinru Qiu,Bo Yuan 0001,Paul Bogdan	10.1109/SOCC.2016.7905500
Striking a balance between SoC security and debug requirements.	Wen Chen 0016,Jayanta Bhadra	10.1109/SOCC.2016.7905512
Area-power-efficient 11-bit hybrid dual-Vdd ADC with self-calibration for neural sensing application.	Ming Chen,Po-Tsang Huang,Shang-Lin Wu,Wei Hwang,Ching-Te Chuang	10.1109/SOCC.2016.7905425
Design of a power-efficient ARM processor with a timing-error detection and correction mechanism.	Sao-Jie Chen,Grace Liu,Hsin-Ping Yang,Cheng-Hao Luo,Wen-Mei W. Hwu	10.1109/SOCC.2016.7905471
Practical power consumption analysis with current smartphones.	Xiang Chen 0010,Kent W. Nixon,Yiran Chen 0001	10.1109/SOCC.2016.7905505
Modeling and simulation of quantum-well infrared photodetectors.	Sao-Jie Chen,Hsin-Ping Yang,Ding-Jyun Lin,Grace Liu	10.1109/SOCC.2016.7905482
Self-dual diamond-graph CMOS H-bridge logic family.	Shun-Wen Cheng	10.1109/SOCC.2016.7905496
Tutorial 2A: 3D integration - challenges and advantages.	Malgorzata Chrzanowska-Jeske,Jürgen Becker 0001	10.1109/SOCC.2016.7905409
A Jitter Cancellation Circuit for High Speed I/O Interfaces.	Anupjyoti Deka,Mahalingam Nagarajan	10.1109/SOCC.2016.7905457
Low-jitter all-digital phase-locked loop with novel PFD and high resolution TDC &amp; DCO.	Xiaoying Deng,Yanyan Mo,Xin Lin,Mingcheng Zhu	10.1109/SOCC.2016.7905427
Design and ASIC acceleration of cortical algorithm for text recognition.	Sumon Dey,Paul D. Franzon	10.1109/SOCC.2016.7905447
Toward more efficient scan data bandwidth utilization on modern SOCs.	Yan Dong,Grady Giles,GuoLiang Li,Jeff Rearick,John Schulze,James Wingfield,Tim Wood 0001	10.1109/SOCC.2016.7905436
Quantifying trust in autonomous system under uncertainties.	Raj Gautam Dutta,Xiaolong Guo,Yier Jin	10.1109/SOCC.2016.7905511
Novel ultra low voltage mobile compatible RF MEMS switch for reconfigurable microstrip antenna.	Moez El-Massry,Moataz M. Medhat,Hassan Mostafa	10.1109/SOCC.2016.7905488
Overcoming the power wall by exploiting inexactness and emerging COTS architectural features: Trading precision for improving application quality.	Mike Fagan,Jeremy Schlachter,Kazutomo Yoshii,Sven Leyffer,Krishna V. Palem,Marc Snir,Stefan M. Wild,Christian C. Enz	10.1109/SOCC.2016.7905477
Intra-chip traffic generation under autoregressive models based on time series obtained by TLM simulation.	Jose Eduardo Chiarelli Bueno Filho,Jorge Luis Gonzalez Reano,Jiang Chau Wang	10.1109/SOCC.2016.7905431
Tutorial 1A: Design challenges for the Internet of Things.	Danielle Griffith,Karan S. Bhatia	10.1109/SOCC.2016.7905407
Novel lightweight FF-APUF design for FPGA.	Chongyan Gu,Yijun Cui,Neil Hanley,Máire O&apos;Neill	10.1109/SOCC.2016.7905439
Heterogeneous memory assembly exploration using a floorplan and interconnect aware framework.	Prakhar Raj Gupta,G. S. Visweswaran,Gaurav Narang,Anuj Grover	10.1109/SOCC.2016.7905494
Automated Full Chip SPICE simulations with self-checking assertions for last mile verification &amp; first pass Silicon of mixed signal SoCs.	Gautham S. Harinarayan,Manmohan Rana,Nitin Pant,Manish Bansal,Sarthak Sharma,Nishant Kaundal	10.1109/SOCC.2016.7905462
A 200 MS/s 8-bit Time-based Analog-to-Digital Converter with inherit sample and hold.	Ali H. Hassan,M. Wagih Ismail,Yehea Ismail,Hassan Mostafa	10.1109/SOCC.2016.7905450
An ultra-low power voltage-to-time converter (VTC) circuit for low power and low speed applications.	Ali H. Hassan,Hassan Mostafa,Tawfik Ismail,S. R. I. Gabran	10.1109/SOCC.2016.7905461
Minimum energy point tracking using combined dynamic voltage scaling and adaptive body biasing.	Shu Hokimoto,Tohru Ishihara,Hidetoshi Onodera	10.1109/SOCC.2016.7905420
A multiplication reduction technique with near-zero approximation for embedded learning in IoT devices.	Yuxiang Huan,Yifan Qin,Yantian You,Li-Rong Zheng 0001,Zhuo Zou	10.1109/SOCC.2016.7905445
EDT dynamic bandwidth management (DBM) in SoC testing.	Yu Huang	10.1109/SOCC.2016.7905435
A low power fourth order ΣΔ CMOS modulator with subthreshold amplifier.	Seong Jae Hyeon,Kwang Sub Yoon,Soo Hun Yang	10.1109/SOCC.2016.7905486
Sensitivity analysis for SoC performance benchmark against interconnect parasitic resistance and capacitance beyond 10-nm FinFET technology.	Motoi Ichihashi,Jia Zeng,Cole Zemke,Irene Lin,Greg Northrop,Ning Jin,Jongwook Kye	10.1109/SOCC.2016.7905483
Rotator-based multiplexer network synthesis for field-data extractors.	Koki Ito,Kazushi Kawamura,Yutaka Tamiya,Masao Yanagisawa,Nozomu Togawa	10.1109/SOCC.2016.7905464
A fully parallel content addressable memory design using multi-bank structure.	Shixiong Jiang,Vijayalakshmi Saravanan,Pengzhan Yan,Ramalingam Sridhar	10.1109/SOCC.2016.7905506
An early global routing framework for uniform wire distribution in SoCs.	Bapi Kar,Susmita Sur-Kolay,Chittaranjan A. Mandal	10.1109/SOCC.2016.7905454
Low-power real-time intelligent SoCs for smart machines.	Youchang Kim,Injoon Hong,Seongwook Park,Hoi-Jun Yoo	10.1109/SOCC.2016.7905478
Single-ended D flip-flop with implicit scan mux for high performance mobile AP.	Min-Su Kim,Chunghee Kim,Yong-geol Kim,Ah-Reum Kim,Jikyum Kim,Juhyun Kang,Daeseong Lee,Changjun Choi,Ilsuk Suh,Jungyul Pyo,Youngmin Shin,Jae Cheol Son	10.1109/SOCC.2016.7905442
A CMOS analog front-end for driving a high-speed SAR ADC in low-power ultrasound imaging systems.	Taehoon Kim,Han Yang 0001,Sangmin Shin,Hyongmin Lee,Suhwan Kim	10.1109/SOCC.2016.7905458
Plenary I: The Internet of important things.	Edward A. Lee,Danella Zhao	10.1109/SOCC.2016.7905418
Multi-objective sample preparation algorithm for microfluidic biochips supporting various mixing models.	Yung-Chun Lei,Tung-Hsuan Lin,Juinn-Dar Huang	10.1109/SOCC.2016.7905444
Digital LDO modeling for early design space exploration.	Stefan Leitner,Paul West,Chao Lu,Haibo Wang 0005	10.1109/SOCC.2016.7905421
Compressive image sensor technique with sparse measurement matrix.	Stefan Leitner,Haibo Wang 0005,Spyros Tragoudas	10.1109/SOCC.2016.7905472
Hardware implementation of Hierarchical Temporal Memory algorithm.	Weifu Li,Paul D. Franzon	10.1109/SOCC.2016.7905453
Tutorial 3B: The design challenges for self-powered wireless wearable ECG sensor SoC.	Yong Lian,Andrew Marshall	10.1109/SOCC.2016.7905412
ERFAN: Efficient reconfigurable fault-tolerant deflection routing algorithm for 3-D Network-on-Chip.	Somayeh Maabi,Farshad Safaei,Amin Rezaei 0001,Masoud Daneshtalab,Dan Zhao 0001	10.1109/SOCC.2016.7905497
Efficient VLSI architecture for SAO decoding in 4K Ultra-HD HEVC video codec.	Mihir N. Mody,Niraj Nandan,Hetul Sanghvi	10.1109/SOCC.2016.7905440
CaPSuLe: A camera-based positioning system using learning.	Yongshik Moon,Soonhyun Noh,Daedong Park,Chen Luo 0001,Anshumali Shrivastava,Seongsoo Hong,Krishna V. Palem	10.1109/SOCC.2016.7905476
A comparator timing assisted SAR ADC technique with reduced conversion cycles.	Abhilash Karnatakam Nagabhushana,Haibo Wang 0005	10.1109/SOCC.2016.7905465
