Cycle time and slack optimization for VLSI-chips.	Christoph Albrecht,Bernhard Korte,Jürgen Schietke,Jens Vygen	10.1109/ICCAD.1999.810654
Is wire tapering worthwhile?	Charles J. Alpert,Anirudh Devgan,Stephen T. Quay	10.1109/ICCAD.1999.810689
Analytical approach to custom datapath design.	Serkan Askar,Maciej J. Ciesielski	10.1109/ICCAD.1999.810629
Worst-case analysis of discrete systems.	Felice Balarin	10.1109/ICCAD.1999.810673
Electromagnetic parasitic extraction via a multipole method with hierarchical refinement.	Michael W. Beattie,Lawrence T. Pileggi	10.1109/ICCAD.1999.810690
Function unit specialization through code analysis.	Daniel Benyamin,William H. Mangione-Smith	10.1109/ICCAD.1999.810658
Embedded Java: techniques and applications (tutorial abstract).	Reinaldo A. Bergamaschi,Brian M. Barry,John Duimovich	10.1109/ICCAD.1999.10006
Improving coverage analysis and test generation for large designs.	Jules P. Bergmann,Mark Horowitz	10.1109/ICCAD.1999.810714
Analytical macromodeling for high-level power estimation.	Giuseppe Bernacchia,Marios C. Papaefthymiou	10.1109/ICCAD.1999.810662
Parameterized RTL power models for combinational soft macros.	Alessandro Bogliolo,Roberto Corgnati,Enrico Macii,Massimo Poncino	10.1109/ICCAD.1999.810663
A methodology for correct-by-construction latency insensitive design.	Luca P. Carloni,Kenneth L. McMillan,Alexander Saldanha,Alberto L. Sangiovanni-Vincentelli	10.1109/ICCAD.1999.810667
Test scheduling for core-based systems.	Krishnendu Chakrabarty	10.1109/ICCAD.1999.810681
Synthesis for multiple input wires replacement of a gate for wiring consideration.	Shih-Chieh Chang,Jung-Cheng Chuang,Zhong-Zhen Wu	10.1109/ICCAD.1999.810633
A clustering- and probability-based approach for time-multiplexed FPGA partitioning.	Mango Chia-Tso Chao,Guang-Ming Wu,Iris Hui-Ru Jiang,Yao-Wen Chang	10.1109/ICCAD.1999.810676
Copyright protection of designs based on multi source IPs.	Edoardo Charbon,Ilhami Torunoglu	10.1109/ICCAD.1999.810716
Towards true crosstalk noise analysis.	Pinhong Chen,Kurt Keutzer	10.1109/ICCAD.1999.810637
