Semantic differential repair for input validation and sanitization.	Muath Alkhalaf,Abdulbaki Aydin,Tevfik Bultan	10.1145/2610384.2610401
Coverage and fault detection of the output-uniqueness test selection criteria.	Nadia Alshahwan,Mark Harman	10.1145/2610384.2610413
Automated testing for SQL injection vulnerabilities: an input mutation approach.	Dennis Appelt,Cu Duy Nguyen,Lionel C. Briand,Nadia Alshahwan	10.1145/2610384.2610403
Reducing GUI test suites via program slicing.	Stephan Arlt,Andreas Podelski,Martin Wehrle	10.1145/2610384.2610391
Tailored source code transformations to synthesize computationally diverse program variants.	Benoit Baudry,Simon Allier,Martin Monperrus	10.1145/2610384.2610415
CoREBench: studying complexity of regression errors.	Marcel Böhme,Abhik Roychoudhury	10.1145/2610384.2628058
Reusing constraint proofs for scalable program analysis.	Meixian Chen	10.1145/2610384.2631831
Cross-platform feature matching for web applications.	Shauvik Roy Choudhary,Mukul R. Prasad,Alessandro Orso	10.1145/2610384.2610409
X-PERT: a web application testing tool for cross-browser inconsistency detection.	Shauvik Roy Choudhary,Mukul R. Prasad,Alessandro Orso	10.1145/2610384.2628057
Extending a search-based test generator with adaptive dynamic symbolic execution.	Juan Pablo Galeotti,Gordon Fraser 0001,Andrea Arcuri	10.1145/2610384.2628049
A variability-based testing approach for synthesizing video sequences.	José Angel Galindo,Mauricio Alférez,Mathieu Acher,Benoit Baudry,David Benavides 0001	10.1145/2610384.2610411
FLOWER: optimal test suite reduction as a network maximum flow.	Arnaud Gotlieb,Dusica Marijan	10.1145/2610384.2610416
Make it work, make it right, make it fast: building a platform-neutral whole-system dynamic binary analysis platform.	Andrew Henderson,Aravind Prakash,Lok-Kwong Yan,Xunchao Hu,Xujiewen Wang,Rundong Zhou,Heng Yin 0001	10.1145/2610384.2610407
The major mutation framework: efficient and scalable mutation analysis for Java.	René Just	10.1145/2610384.2628053
Efficient mutation analysis by propagating and partitioning infected execution states.	René Just,Michael D. Ernst,Gordon Fraser 0001	10.1145/2610384.2610388
Defects4J: a database of existing faults to enable controlled testing studies for Java programs.	René Just,Darioush Jalali,Michael D. Ernst	10.1145/2610384.2628055
Legend: an agile DSL toolset for web acceptance testing.	Tariq M. King,Gabriel Nunez,Dionny Santiago,Adam Cando,Cody Mack	10.1145/2610384.2628048
An empirical study of injected versus actual interface errors.	Anna Lanzaro,Roberto Natella,Stefan Winter 0001,Domenico Cotroneo,Neeraj Suri	10.1145/2610384.2610418
MuCheck: an extensible tool for mutation testing of haskell programs.	Duc Le,Mohammad Amin Alipour,Rahul Gopinath,Alex Groce	10.1145/2610384.2628052
Integrated energy-directed test suite optimization.	Ding Li 0001,Yuchen Jin,Cagri Sahin,James Clause,William G. J. Halfond	10.1145/2610384.2610414
Automatic repair for multi-threaded programs with Deadlock/Livelock using maximum satisfiability.	Yiyan Lin,Sandeep S. Kulkarni	10.1145/2610384.2610398
Dodona: automated oracle data set selection.	Pablo S. Loyola,Matt Staats,In-Young Ko,Gregg Rothermel	10.1145/2610384.2610408
Link: exploiting the web of data to generate test inputs.	Leonardo Mariani,Mauro Pezzè,Oliviero Riganelli,Mauro Santoro	10.1145/2610384.2610397
Covrig: a framework for the analysis of code, test, and coverage evolution in real software.	Paul Dan Marinescu,Petr Hosek 0001,Cristian Cadar	10.1145/2610384.2610419
Scalable detection of missed cross-function refactorings.	Narcisa Andreea Milea,Lingxiao Jiang,Siau-Cheng Khoo	10.1145/2610384.2610394
Effective test generation and adequacy assessment for JavaScript-based web applications.	Shabnam Mirshokraie	10.1145/2610384.2631832
DOM-based test adequacy criteria for web applications.	Mehdi MirzaAghaei,Ali Mesbah 0001	10.1145/2610384.2610406
Identifying optimal trade-offs between CPU time usage and temporal constraints using search.	Shiva Nejati,Lionel C. Briand	10.1145/2610384.2610396
SunCat: helping developers understand and predict performance problems in smartphone applications.	Adrian Nistor,Lenin Ravindranath	10.1145/2610384.2610410
