STREX: boosting instruction cache reuse in OLTP workloads through stratified transaction execution.	Islam Atta,Pinar Tözün,Xin Tong 0005,Anastasia Ailamaki,Andreas Moshovos	10.1145/2485922.2485946
Zombie memory: extending memory lifetime by reviving dead blocks.	Rodolfo Azevedo,John D. Davis,Karin Strauss,Parikshit Gopalan,Mark S. Manasse,Sergey Yekhanin	10.1145/2485922.2485961
Dynamic reduction of voltage margins by leveraging on-chip ECC in Itanium II processors.	Anys Bacha,Radu Teodorescu	10.1145/2485922.2485948
Efficient virtual memory for big memory servers.	Arkaprava Basu,Jayneel Gandhi,Jichuan Chang,Mark D. Hill,Michael M. Swift	10.1145/2485922.2485943
Continuous real-world inputs can open up alternative accelerator designs.	Bilel Belhadj,Antoine Joubert,Zheng Li,Rodolphe Héliot,Olivier Temam	10.1145/2485922.2485923
Criticality stacks: identifying critical threads in parallel programs using synchronization behavior.	Kristof Du Bois,Stijn Eyerman,Jennifer B. Sartor,Lieven Eeckhout	10.1145/2485922.2485966
Robust architectural support for transactional memory in the power architecture.	Harold W. Cain,Maged M. Michael,Brad Frey,Cathy May,Derek Williams,Hung Q. Le	10.1145/2485922.2485942
QuickSAN: a storage area network for fast, distributed, solid state disks.	Adrian M. Caulfield,Steven Swanson	10.1145/2485922.2485962
Improving virtualization in the presence of software managed translation lookaside buffers.	Xiaotao Chang,Hubertus Franke,Yi Ge,Tao Liu,Kun Wang,Jimi Xenidis,Fei Chen,Yu Zhang	10.1145/2485922.2485933
LINQits: big data on little clients.	Eric S. Chung,John D. Davis,Jaewon Lee	10.1145/2485922.2485945
A hardware evaluation of cache partitioning to improve utilization and energy-efficiency while preserving responsiveness.	Henry Cook,Miquel Moretó,Sarah Bird,Khanh Dao,David A. Patterson 0001,Krste Asanovic	10.1145/2485922.2485949
Catnap: energy proportional multiple network-on-chip.	Reetuparna Das,Satish Narayanasamy,Sudhir Satpathy,Ronald G. Dreslinski	10.1145/2485922.2485950
On the feasibility of online malware detection with performance counters.	John Demme,Matthew Maycock,Jared Schmitz,Adrian Tang,Adam Waksman,Simha Sethumadhavan,Salvatore J. Stolfo	10.1145/2485922.2485970
Bit mapping for balanced PCM cell programming.	Yu Du,Miao Zhou,Bruce R. Childers,Daniel Mossé,Rami G. Melhem	10.1145/2485922.2485959
WeeFence: toward making fences free in TSO.	Yuelu Duan,Abdullah Muzahid,Josep Torrellas	10.1145/2485922.2485941
Deconfigurable microprocessor architectures for silicon debug acceleration.	Nikos Foutris,Dimitris Gizopoulos,Xavier Vera,Antonio González 0001	10.1145/2485922.2485976
Improving memory scheduling via processor-side load criticality information.	Saugata Ghose,Hyodong Lee,José F. Martínez	10.1145/2485922.2485930
AC-DIMM: associative computing with STT-MRAM.	Qing Guo 0004,Xiaochen Guo,Ravi Patel,Engin Ipek,Eby G. Friedman	10.1145/2485922.2485939
Exploring memory consistency for massively-threaded throughput-oriented processors.	Blake A. Hechtman,Daniel J. Sorin	10.1145/2485922.2485940
Non-race concurrency bug detection through order-sensitive critical sections.	Ruirui C. Huang,Erik Halberg,G. Edward Suh	10.1145/2485922.2485978
Agile, efficient virtualization power management with low-latency server power states.	Canturk Isci,Suzanne McIntosh,Jeffrey O. Kephart,Rajarshi Das,James E. Hanson,Scott Piper,Robert R. Wolford,Thomas Brey,Robert Kantner,Allen Ng,James Norris,Abdoulaye Traore,Michael Frissora	10.1145/2485922.2485931
Die-stacked DRAM caches for servers: hit ratio, latency, or bandwidth? have it all with footprint cache.	Djordje Jevdjic,Stavros Volos,Babak Falsafi	10.1145/2485922.2485957
An energy-efficient and scalable eDRAM-based register file architecture for GPGPU.	Naifeng Jing,Yao Shen,Yao Lu,Shrikanth Ganapathy,Zhigang Mao,Minyi Guo,Ramon Canal,Xiaoyao Liang	10.1145/2485922.2485952
Utility-based acceleration of multithreaded applications on asymmetric CMPs.	José A. Joao,M. Aater Suleman,Onur Mutlu,Yale N. Patt	10.1145/2485922.2485936
Orchestrated scheduling and prefetching for GPGPUs.	Adwait Jog,Onur Kayiran,Asit K. Mishra,Mahmut T. Kandemir,Onur Mutlu,Ravishankar R. Iyer 0001,Chita R. Das	10.1145/2485922.2485951
A new perspective for efficient virtual-cache coherence.	Stefanos Kaxiras,Alberto Ros	10.1145/2485922.2485968
Microarchitectural mechanisms to exploit value structure in SIMT architectures.	Ji Kim,Christopher Torng,Shreesha Srinath,Derek Lockhart,Christopher Batten	10.1145/2485922.2485934
Quantum rotations: a case study in static and dynamic machine-code generation for quantum computers.	Daniel Kudrow,Kenneth Bier,Zhaoxia Deng,Diana Franklin,Yu Tomita,Kenneth R. Brown,Frederic T. Chong	10.1145/2485922.2485937
The locality-aware adaptive cache coherence protocol.	George Kurian,Omer Khan,Srinivas Devadas	10.1145/2485922.2485967
GPUWattch: enabling energy optimizations in GPGPUs.	Jingwen Leng,Tayler H. Hetherington,Ahmed ElTantawy,Syed Zohaib Gilani,Nam Sung Kim,Tor M. Aamodt,Vijay Janapa Reddi	10.1145/2485922.2485964
Thin servers with smart pipes: designing SoC accelerators for memcached.	Kevin T. Lim,David Meisner,Ali G. Saidi,Parthasarathy Ranganathan,Thomas F. Wenisch	10.1145/2485922.2485926
