SMPT: A Testbed for Reachability Methods in Generalized Petri Nets.	Nicolas Amat,Silvano Dal-Zilio	10.1007/978-3-031-27481-7_25
The ScalaFix Equation Solver.	Gianluca Amato,Francesca Scozzari	10.1007/978-3-031-27481-7_10
veriFIRE: Verifying an Industrial, Learning-Based Wildfire Detection System.	Guy Amir,Ziv Freund,Guy Katz,Elad Mandelbaum,Idan Refaeli	10.1007/978-3-031-27481-7_38
The Octatope Abstract Domain for Verification of Neural Networks.	Stanley Bak,Taylor Dohmen,K. Subramani,Ashutosh Trivedi 0001,Alvaro Velasquez,Piotr Wojciechowski 0002	10.1007/978-3-031-27481-7_26
A Runtime Environment for Contract Automata.	Davide Basile 0001,Maurice H. ter Beek	10.1007/978-3-031-27481-7_31
Monitoring the Internet Computer.	David A. Basin,Daniel Stefan Dietiker,Srdan Krstic,Yvonne-Anne Pignolet,Martin Raszyk,Joshua Schneider 0001,Arshavir Ter-Gabrielyan	10.1007/978-3-031-27481-7_22
symQV: Automated Symbolic Verification of Quantum Programs.	Fabian Bauer-Marquart,Stefan Leue,Christian Schilling 0001	10.1007/978-3-031-27481-7_12
Can We Communicate? Using Dynamic Logic to Verify Team Automata.	Maurice H. ter Beek,Guillermina Cledou,Rolf Hennicker,José Proença	10.1007/978-3-031-27481-7_9
Word Equations in Synergy with Regular Constraints.	Frantisek Blahoudek,Yu-Fang Chen 0001,David Chocholatý,Vojtech Havlena,Lukás Holík,Ondrej Lengál,Juraj Síc	10.1007/978-3-031-27481-7_23
A Coq Formalization of Lebesgue Induction Principle and Tonelli&apos;s Theorem.	Sylvie Boldo,François Clément,Vincent Martin,Micaela Mayero,Houda Mouhcine	10.1007/978-3-031-27481-7_4
VeyMont: Parallelising Verified Programs Instead of Verifying Parallel Programs.	Petra van den Bos,Sung-Shik Jongmans	10.1007/978-3-031-27481-7_19
A Decision Diagram Operation for Reachability.	Sebastiaan Brand,Thomas Bäck,Alfons Laarman	10.1007/978-3-031-27481-7_29
Verifying Feedforward Neural Networks for Classification in Isabelle/HOL.	Achim D. Brucker,Amy Stell	10.1007/978-3-031-27481-7_24
Formal and Executable Semantics of the Ethereum Virtual Machine in Dafny.	Franck Cassez,Joanne Fuller,Milad K. Ghale,David J. Pearce 0001,Horacio Mijail Anton Quiles	10.1007/978-3-031-27481-7_32
Minimisation of Spatial Models Using Branching Bisimilarity.	Vincenzo Ciancia,Jan Friso Groote,Diego Latella,Mieke Massink,Erik P. de Vink	10.1007/978-3-031-27481-7_16
A Fine-Grained Semantics for Arrays and Pointers Under Weak Memory Models.	Robert J. Colvin	10.1007/978-3-031-27481-7_18
Backdoor Mitigation in Deep Neural Networks via Strategic Retraining.	Akshay Dhonthi,Ernst Moritz Hahn,Vahid Hashemi	10.1007/978-3-031-27481-7_37
Energy Büchi Problems.	Sven Dziadek,Uli Fahrenberg,Philipp Schlehuber-Caissier	10.1007/978-3-031-27481-7_14
A Systematic Approach to Automotive Security.	Masoud Ebrahimi 0002,Stefan Marksteiner,Dejan Nickovic,Roderick Bloem,David Schögler,Philipp Eisner,Samuel Sprung,Thomas Schober,Sebastian Chlup,Christoph Schmittner,Sandra König	10.1007/978-3-031-27481-7_34
Runtime Monitoring for Out-of-Distribution Detection in Object Detection Neural Networks.	Vahid Hashemi,Jan Kretínský,Sabine Rieder,Jessica Schmidt	10.1007/978-3-031-27481-7_36
Tableaux for Realizability of Safety Specifications.	Montserrat Hermo,Paqui Lucio,César Sánchez 0001	10.1007/978-3-031-27481-7_28
Intelligent and Dependable Decision-Making Under Uncertainty.	Nils Jansen 0001	10.1007/978-3-031-27481-7_3
Formal Modelling of Safety Architecture for Responsibility-Aware Autonomous Vehicle via Event-B Refinement.	Tsutomu Kobayashi,Martin Bondu,Fuyuki Ishikawa	10.1007/978-3-031-27481-7_30
Railway Scheduling Using Boolean Satisfiability Modulo Simulations.	Tomás Kolárik,Stefan Ratschan	10.1007/978-3-031-27481-7_5
Symbolic Computation in Automated Program Reasoning.	Laura Kovács	10.1007/978-3-031-27481-7_1
Shifting Left for Early Detection of Machine-Learning Bugs.	Ben Liblit,Linghui Luo,Alejandro Molina 0002,Rajdeep Mukherjee,Zachary Patterson,Goran Piskachev,Martin Schäf,Omer Tripp,Willem Visser	10.1007/978-3-031-27481-7_33
Efficient SMT-Based Network Fault Tolerance Verification.	Yu Liu,Pavle Subotic,Emmanuel Letier,Sergey Mechtaev,Abhik Roychoudhury	10.1007/978-3-031-27481-7_7
Specification-Guided Critical Scenario Identification for Automated Driving.	Adam Molin,Edgar A. Aguilar,Dejan Nickovic,Mengjia Zhu,Alberto Bemporad,Hasan Esen	10.1007/978-3-031-27481-7_35
sfPFL: A Probabilistic Logic for Fault Trees.	Stefano M. Nicoletti,Milan Lopuhaä-Zwakenberg,Ernst Moritz Hahn,Mariëlle Stoelinga	10.1007/978-3-031-27481-7_13
Verifying Functional Correctness Properties at the Level of Java Bytecode.	Marco Paganoni,Carlo A. Furia	10.1007/978-3-031-27481-7_20
SMT Sampling via Model-Guided Approximation.	Matan Peled,Bat-Chen Rothenberg,Shachar Itzhaky	10.1007/978-3-031-27481-7_6
Program Semantics and Verification Technique for AI-Centred Programs.	Solofomampionona Fortunat Rajaona,Ioana Boureanu,Vadim Malvone,Francesco Belardinelli	10.1007/978-3-031-27481-7_27
Abstract Alloy Instances.	Jan Oliver Ringert,Allison Sullivan	10.1007/978-3-031-27481-7_21
QMaude: Quantitative Specification and Verification in Rewriting Logic.	Rubén Rubio,Narciso Martí-Oliet,Isabel Pita,Alberto Verdejo	10.1007/978-3-031-27481-7_15
The Next Big Thing: From Embedded Systems to Embodied Actors.	Harald Ruess	10.1007/978-3-031-27481-7_2
HHLPy: Practical Verification of Hybrid Systems Using Hoare Logic.	Huanhuan Sheng,Alexander Bentkamp,Bohua Zhan	10.1007/978-3-031-27481-7_11
Formalising the Prevention of Microarchitectural Timing Channels by Operating Systems.	Robert Sison,Scott Buckley,Toby Murray,Gerwin Klein,Gernot Heiser	10.1007/978-3-031-27481-7_8
Reasoning About Promises in Weak Memory Models with Event Structures.	Heike Wehrheim,Lara Bargmann,Brijesh Dongol	10.1007/978-3-031-27481-7_17
Formal Methods - 25th International Symposium, FM 2023, Lübeck, Germany, March 6-10, 2023, Proceedings	Marsha Chechik,Joost-Pieter Katoen,Martin Leucker	10.1007/978-3-031-27481-7
