Enhanced TERO-PUF Implementations and Characterization on FPGAs (Abstract Only).	Cédric Marchand 0002,Lilian Bossuet,Abdelkarim Cherkaoui	10.1145/2847263.2847298
t-QuadPlace: Timing Driven Quadratic Placement using Quadrisection Partitioning for FPGAs (Abstact Only).	Nimish Agashiwala,Satya Prakash Upadhyay,Kia Bazargan	10.1145/2847263.2847306
High Performance Linkage Disequilibrium: FPGAs Hold the Key.	Nikolaos Alachiotis 0001,Gabriel Weisz	10.1145/2847263.2847271
Stochastic-Based Convolutional Networks with Reconfigurable Logic Fabric (Abstract Only).	Mohammed Alawad,Mingjie Lin	10.1145/2847263.2847318
Agile Co-Design for a Reconfigurable Datacenter.	Shlomi Alkalay,Hari Angepat,Adrian M. Caulfield,Eric S. Chung,Oren Firestein,Michael Haselman,Stephen Heil,Kyle Holohan,Matt Humphrey,Tamás Juhász,Puneet Kaur,Sitaram Lanka,Daniel Lo,Todd Massengill,Kalin Ovtcharov,Michael Papamichael,Andrew Putnam,Raja Seera,Rimon Tadros,Jason Thong,Lisa Woods,Derek Chiou,Doug Burger	10.1145/2847263.2847287
HyperPipelining of High-Speed Interface Logic.	Gregg Baeckler	10.1145/2847263.2847285
Stochastic-Based Spin-Programmable Gate Array with Emerging MTJ Device Technology (Abstract Only).	Yu Bai 0004,Mingjie Lin	10.1145/2847263.2847317
Evaluating the Impact of Environmental Factors on Physically Unclonable Functions (Abstract Only).	Sebastien Bellon,Claudio Favi,Miroslaw Malek,Marco Macchetti,Francesco Regazzoni 0001	10.1145/2847263.2847308
Reducing Memory Requirements for High-Performance and Numerically Stable Gaussian Elimination.	David Boland	10.1145/2847263.2847281
ARAPrototyper: Enabling Rapid Prototyping and Evaluation for Accelerator-Rich Architecture (Abstact Only).	Yu-Ting Chen,Jason Cong,Zhenman Fang,Peipei Zhou 0001	10.1145/2847263.2847302
Intel Acquires Altera: How Will the World of FPGAs be Affected?	Derek Chiou	10.1145/2847263.2857658
FPGP: Graph Processing Framework on FPGA A Case Study of Breadth-First Search.	Guohao Dai,Yuze Chi,Yu Wang 0002,Huazhong Yang	10.1145/2847263.2847339
Knowledge is Power: Module-level Sensing for Runtime Optimisation (Abstact Only).	James J. Davis 0001,Eddie Hung,Joshua M. Levine,Edward A. Stott,Peter Y. K. Cheung,George A. Constantinides	10.1145/2847263.2847316
An Activity Aware Placement Approach For 3D FPGAs (Abstract Only).	Girish Deshpande,Dinesh K. Bhatia	10.1145/2847263.2847322
Stratix™ 10 High Performance Routable Clock Networks.	Carl Ebeling,Dana How,David M. Lewis,Herman Schmit	10.1145/2847263.2847279
Boolean Satisfiability-Based Routing and Its Application to Xilinx UltraScale Clock Network.	Henri Fraisse,Abhishek Joshi,Dinesh Gaitonde,Alireza Kaviani	10.1145/2847263.2847342
Automatically Optimizing the Latency, Area, and Accuracy of C Programs for High-Level Synthesis.	Xitong Gao,John Wickerson,George A. Constantinides	10.1145/2847263.2847282
A Scalable Heterogeneous Dataflow Architecture For Big Data Analytics Using FPGAs (Abstract Only).	Ehsan Ghasemi,Paul Chow	10.1145/2847263.2847294
Floorplanning of Partially Reconfigurable Design on Heterogeneous FPGA (Abstract Only).	Pingakshya Goswami,Dinesh Bhatia	10.1145/2847263.2847323
CASK: Open-Source Custom Architectures for Sparse Kernels.	Paul Grigoras,Pavel Burovskiy,Wayne Luk	10.1145/2847263.2847338
Increasing the Utility of Self-Calibration Methods in High-Precision Time Measurement Systems (Abstract Only).	Matthias Hinkfoth,Ralf Salomon	10.1145/2847263.2847311
