FPGA-based design of an evolutionary controller for collision-free robot navigation.	M. A. Hannan Bin Azhar,Keith R. Dimond	10.1145/611817.611852
FPGA implementation of a fast Hadamard transformer for WCDMA.	Sanat Kamal Bahl,Jim Plusquellic	10.1145/611817.611853
Making area-performance tradeoffs at the high level using the AccelFPGA compiler for FPGAs.	Prithviraj Banerjee,Vikram Saxena,Juan Ramon Uribe,Malay Haldar,Anshuman Nayak,Victor Kim,Debabrata Bagchi,Satrajit Pal,Nikhil Tripathi,Robert Anderson	10.1145/611817.611854
A logic based approach to hardware abstraction.	Khaled Benkrid,Samir Belkacemi,Danny Crookes	10.1145/611817.611856
Design framework for the implementation of the 2-D orthogonal discrete wavelet transform on FPGA.	Abdsamad Benkrid,Danny Crookes,Khaled Benkrid	10.1145/611817.611855
A single-FPGA implementation of image connected component labelling.	Khaled Benkrid,S. Sukhsawas,Danny Crookes,Samir Belkacemi	10.1145/611817.611857
An estimation and exploration methodology from system-level specifications: application to FPGAs.	Sébastien Bilavarn,Guy Gogniat,Jean Luc Philippe	10.1145/611817.611858
A granularity-based classification model for systems-on-a-chip.	Stephan Bingemer,Peter Zipf,Manfred Glesner	10.1145/611817.611859
Design of a fingerprint system using a hardware/software environment.	Vanderlei Bonato,Rolf Fredi Molz,João Carlos Furtado,Marcos Flôres Ferrão,Fernando Gehm Moraes	10.1145/611817.611860
Customized regular channel design in FPGAs.	Elaheh Bozorgzadeh,Majid Sarrafzadeh	10.1145/611817.611861
Implementation of digital fixed-point approximations to continuous-time IIR filters.	Joan Carletta,Robert J. Veillette,Frederick W. Krach,Zhengwei Fang	10.1145/611817.611863
Parallel placement for field-programmable gate arrays.	Pak K. Chan,Martine D. F. Schlag	10.1145/611817.611825
Implementation of BEE: a real-time large-scale hardware emulation engine.	Chen Chang,Kimmo Kuusilinna,Brian C. Richards,Robert W. Brodersen	10.1145/611817.611832
Energy-efficient signal processing using FPGAs.	Seonil Choi,Ronald Scrofano,Viktor K. Prasanna,Ju-wook Jang	10.1145/611817.611850
Track placement: orchestrating routing structures to maximize routability.	Katherine Compton,Scott Hauck	10.1145/611817.611864
Recursive circuit clustering for minimum delay and area.	Mehrdad Eslami Dehkordi,Stephen Dean Brown	10.1145/611817.611865
Using FPGAs for data and reorganization engines: preliminary results for spatial pointer-based data structures.	Pedro C. Diniz,Joonseok Park	10.1145/611817.611866
On hiding latency in reconfigurable systems: the case of merge-sort for an FPGA-based system.	Hossam A. ElGindy,George Ferizis	10.1145/611817.611867
Testing for bit error rate in FPGA communication interfaces.	Yongquan Fan,Zeljko Zilic	10.1145/611817.611868
On computation and resource management in an FPGA-based computation environment.	Soheil Ghiasi,Karlene Nguyen,Elaheh Bozorgzadeh,Majid Sarrafzadeh	10.1145/611817.611869
A SC-based novel configurable analog cell.	Binlin Guo,Jiarong Tong	10.1145/611817.611870
