A fully integrated charge sharing active decap scheme for power supply noise suppression.	Ahmed M. Ammar,Rafik Guindi,Ethan Shih,Carlos Tokunaga,Jim Tschanz,Muhammad M. Khellah	10.1109/SOCC.2015.7406986
High-throughput MQ encoder for pass-parallel EBCOT in JPEG2000.	Na Bao,Zhe Jiang 0003,Zhiheng Qi,Wei Zhang 0055	10.1109/SOCC.2015.7406995
High-PSR CMOS LDO with embedded ripple feedforward and energy-efficient bandwidth extension.	Liuyan Chen,Qi Cheng 0005,Jianping Guo,Min Chen	10.1109/SOCC.2015.7406988
Synthesis and verification of cyclic combinational circuits.	Jui-Hung Chen,Yung-Chih Chen,Wan-Chen Weng,Ching-Yi Huang,Chun-Yao Wang	10.1109/SOCC.2015.7406959
EM independent Gaussian approximate message passing and its application in OFDM impulsive noise mitigation.	Yun Chen 0001,Yuanzhou Hu,Yizhi Wang,Xiaoyang Zeng,David Huang 0001	10.1109/SOCC.2015.7406998
VCAS: Viewing context aware power-efficient mobile video embedded memory.	Dongliang Chen,Xin Wang,Jinhui Wang,Na Gong	10.1109/SOCC.2015.7406940
All-digital deskew buffer using a hybrid control scheme.	Ting-Li Chu,Wen-Yu Chu,Yasuyoshi Fujii,Chorng-Sii Hwang	10.1109/SOCC.2015.7406903
A 5-b 1-GS/s 2.7-mW binary-search ADC in 90nm digital CMOS.	Yung-Hui Chung,Cheng-Hsun Tsai,Hsuan-Chin Yeh	10.1109/SOCC.2015.7406902
&quot;High-level synthesis and beyond - From datacenters to IoTs&quot;.	Jason Cong	10.1109/SOCC.2015.7406893
ESD protection design with stacked low-voltage devices for high-voltage pins of battery-monitoring IC.	Chia-Tsen Dai,Ming-Dou Ker	10.1109/SOCC.2015.7406987
A 802.15.3c/802.11ad compliant 24 Gb/s FFT processor for 60 GHz communication systems.	Henry Lopez Davila,Chun-Yi Liu 0001,Wei-Chang Liu,Shen-Jui Huang,Shyh-Jye Jou,Sau-Gee Chen	10.1109/SOCC.2015.7406907
Multi-objective optimization of a low-noise antenna amplifier for multi-constellation satellite-navigation receivers.	Josef Dobes,Jan Míchal,Jakub Popp,Martin Grábner,Frantisek Vejrazka,Jakub Kakona	10.1109/SOCC.2015.7406919
Symmetric write operation for 1T-1MTJ STT-RAM cells using negative bitline technique.	Hooman Farkhani,Ali Peiravi,Jens Kargaard Madsen,Farshad Moradi	10.1109/SOCC.2015.7406948
A deterministic, minimal routing algorithm for a toroidal, rectangular honeycomb topology using a 2-tupled relative address.	Alexander Fell,S. K. Nandy 0001,Ranjani Narayan	10.1109/SOCC.2015.7406938
A novel thermal-aware structure of TSV cluster.	Jingyan Fu,Ligang Hou,Jinhui Wang,Bo Lu,Wei Zhao 0001,Yang Yang	10.1109/SOCC.2015.7406993
KnapSim - Run-time efficient hardware-software partitioning technique for FPGAs.	Kratika Garg,Yan Lin Aung,Siew Kei Lam,Thambipillai Srikanthan	10.1109/SOCC.2015.7406912
Optimal realization of switched-capacitor circuits by symbolic analysis.	Yanjie Gu,Guoyong Shi	10.1109/SOCC.2015.7406913
Statistical analysis and parametric yield estimation of standard 6T SRAM cell for different capacities.	Anil Kumar Gundu,Mohammad S. Hashmi,Ramkesh Sharma,Naushad Ansari	10.1109/SOCC.2015.7406974
A 20 GHz high speed, low jitter, high accuracy and wide correction range duty cycle corrector.	Jun Guo,Peng Liu 0016,Weidong Wang,Jicheng Chen,Yingtao Jiang	10.1109/SOCC.2015.7406901
Can systems extend to polymer? SoP architecture design and challenges.	Ujjwal Gupta,Sankalp Jain,Ümit Y. Ogras	10.1109/SOCC.2015.7406946
A 1.2V wide-band reconfigurable mixer for wireless application in 65nm CMOS technology.	Nisha Gupta,A. R. Aravinth Kumar,Ashudeb Dutta,Shiv Govind Singh	10.1109/SOCC.2015.7406908
&quot;Venice: A cost-effective architecture for datacenter servers&quot;.	Rui Hou	10.1109/SOCC.2015.7406895
Formal equivalence checking between SLM and RTL descriptions.	Jian Hu,Tun Li,Sikun Li	10.1109/SOCC.2015.7406927
