Optimistic Concurrency Control for Real-world Go Programs.	Zhizhou Zhang 0002,Milind Chabbi,Adam Welc,Timothy Sherwood	
AUTO: Adaptive Congestion Control Based on Multi-Objective Reinforcement Learning for the Satellite-Ground Integrated Network.	Xu Li 0012,Feilong Tang,Jiacheng Liu 0001,Laurence T. Yang,Luoyi Fu,Long Chen 0025	
ZeRO-Offload: Democratizing Billion-Scale Model Training.	Jie Ren 0015,Samyam Rajbhandari,Reza Yazdani Aminabadi,Olatunji Ruwase,Shuangyan Yang,Minjia Zhang,Dong Li 0001,Yuxiong He	
Avocado: A Secure In-Memory Distributed Storage System.	Maurice Bailleu,Dimitra Giantsidi,Vasilis Gavrielatos,Do Le Quoc,Vijay Nagarajan,Pramod Bhatotia	
ZNS: Avoiding the Block Interface Tax for Flash-based SSDs.	Matias Bjørling,Abutalib Aghayev,Hans Holmberg,Aravind Ramesh,Damien Le Moal,Gregory R. Ganger,George Amvrosiadis	
UniStore: A fault-tolerant marriage of causal and strong consistency.	Manuel Bravo,Alexey Gotsman,Borja de Régil,Hengfeng Wei	
Understanding Precision Time Protocol in Today&apos;s Wi-Fi Networks: A Measurement Study.	Paizhuo Chen,Zhice Yang	
Fine-tuning giant neural networks on commodity hardware with automatic pipeline model parallelism.	Saar Eliad,Ido Hakimi,Alon De Jagger,Mark Silberstein,Assaf Schuster	
Scaling Large Production Clusters with Partitioned Synchronization.	Yihui Feng,Zhi Liu,Yunjian Zhao,Tatiana Jin,Yidi Wu,Yang Zhang,James Cheng,Chao Li,Tao Guan	
Palleon: A Runtime System for Efficient Video Processing toward Dynamic Class Skew.	Boyuan Feng,Yuke Wang,Gushu Li,Yuan Xie 0001,Yufei Ding	
ICARUS: Attacking low Earth orbit satellite networks.	Giacomo Giuliari,Tommaso Ciussani,Adrian Perrig,Ankit Singla	
Fair Scheduling for AVX2 and AVX-512 Workloads.	Mathias Gottschlag,Philipp Machauer,Yussuf Khalil,Frank Bellosa	
XFUSE: An Infrastructure for Running Filesystem Services in User Space.	Qianbo Huai,Windsor Hsu,Jiwei Lu,Hao Liang,Haobo Xu,Wei Chen	
Ayudante: A Deep Reinforcement Learning Approach to Assist Persistent Memory Programming.	Hanxian Huang,Zixuan Wang,Juno Kim,Steven Swanson,Jishen Zhao	
PYLIVE: On-the-Fly Code Change for Python-based Online Services.	Haochen Huang,Chengcheng Xiang,Li Zhong,Yuanyuan Zhou 0001	
Hey, Lumi! Using Natural Language for Intent-Based Network Management.	Arthur Selle Jacobs,Ricardo J. Pfitscher,Rafael Hengen Ribeiro,Ronaldo A. Ferreira,Lisandro Zambenedetti Granville,Walter Willinger,Sanjay G. Rao	
Live in the Express Lane.	Patrick Jahnke,Vincent Riesop,Pierre-Louis Roman,Pavel Chuprikov,Patrick Eugster	
Improving Performance of Flash Based Key-Value Stores Using Storage Class Memory as a Volatile Memory Extension.	Hiwot Tadese Kassa,Jason Akers,Mrinmoy Ghosh,Zhichao Cao 0002,Vaibhav Gogte,Ronald G. Dreslinski	
Exploring the Design Space of Page Management for Multi-Tiered Memory Systems.	Jonghyeon Kim,Wonkyo Choe,Jeongseob Ahn	
Z-Journal: Scalable Per-Core Journaling.	Jongseok Kim,Cassiano Campes,Joo Young Hwang,Jinkyu Jeong,Euiseong Seo	
An Off-The-Chain Execution Environment for Scalable Testing and Profiling of Smart Contracts.	Yeonsoo Kim,Seongho Jeong,Kamil Jezek,Bernd Burgstaller,Bernhard Scholz	
Faastlane: Accelerating Function-as-a-Service Workflows.	Swaroop Kotni,Ajay Nayak,Vinod Ganapathy,Arkaprava Basu	
Prediction-Based Power Oversubscription in Cloud Platforms.	Alok Gautam Kumbhare,Reza Azimi,Ioannis Manousakis,Anand Bonde,Felipe Vieira Frujeri,Nithish Mahalingam,Pulkit A. Misra,Seyyed Ahmad Javadi,Bianca Schroeder,Marcus Fontoura,Ricardo Bianchini	
A Fast and Flexible Hardware-based Virtualization Mechanism for Computational Storage Devices.	Dongup Kwon,Dongryeong Kim,Junehyuk Boo,Wonsik Lee,Jangwoo Kim	
Refurbish Your Training Data: Reusing Partially Augmented Samples for Faster Deep Neural Network Training.	Gyewon Lee,Irene Lee,Hyeonmin Ha,Kyung-Geun Lee,Hwarim Hyun,Ahnjae Shin,Byung-Gon Chun	
GLIST: Towards In-Storage Graph Learning.	Cangyuan Li,Ying Wang 0001,Cheng Liu 0008,Shengwen Liang,Huawei Li 0001,Xiaowei Li 0001	
Differentiated Key-Value Storage Management for Balanced I/O Performance.	Yongkun Li 0001,Zhen Liu,Patrick P. C. Lee,Jiayu Wu,Yinlong Xu,Yi Wu,Liu Tang,Qi Liu,Qiu Cui	
